platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
twitter,Hamas terrorist attack against Israel is a massive Intelligence failure. Israel for months was caught in internal conflict between Anti-Netanyahu factions and the Government. How could they not see such large-scale preparations for attack? Will the Supreme Court judges answer?,44425241,3516,"{'quote_count': 14, 'retweet_count': 546, 'like_count': 2956}",AdityaRajKaul,"Executive Editor TV9 Network. Conflict, National Security, Strategic Affairs. Kashmiri. Tedx Speaker. @ACYPL Fellow. From Breaking News to Documentary Filming.",2023-10-07 10:26:41,https://pbs.twimg.com/profile_images/1710325511208185856/NxnmQ8c1_normal.jpg,https://twitter.com/AdityaRajKaul/status/1710602537727082591,
twitter,"I really don’t care anymore. If you cannot resolve conflict without raping women, fuck you and everything you stand for. I curse you with all my breath and spit.",586094719,2340,"{'quote_count': 14, 'retweet_count': 534, 'like_count': 1792}",ulxma,I am not like the other girls. I’m something worse.,2023-10-07 17:33:37,https://pbs.twimg.com/profile_images/1692491824328265728/higgNFan_normal.jpg,https://twitter.com/ulxma/status/1710709980553158727,
twitter,The 4th Armored Division and the 7th Infantry Division of the Syrian Army have reportedly been placed into a State of Heightened Combat Readiness due to the ongoing Conflict in Israel.,1457867047334031360,2802,"{'quote_count': 58, 'retweet_count': 509, 'like_count': 2235}",sentdefender,Open Source Intelligence Monitor focused on Europe and Conflicts across the World. RT ≠ Endorsement. Want to Support my Work? https://t.co/PcUbewvWPr,2023-10-07 22:35:52,https://pbs.twimg.com/profile_images/1505052393750384642/XNFUztL2_normal.jpg,https://twitter.com/sentdefender/status/1710786042771505552,
twitter,"For Israel this is a Pearl Harbor-9/11 moment that requires an immediate change of all we’ve known regarding the conflict until now with Hamas. Based on draft so far of IDF reserves and the massacres/kidnappings of Israelis today, this will be an extensive retaliation likely with…",373269007,3032,"{'quote_count': 34, 'retweet_count': 485, 'like_count': 2513}",yaakovkatz,"Writer. Author. @jewishpolicy senior fellow, ex-editor of @Jerusalem_Post.  Books: 'Shadow Strike', 'Weapon Wizards' & 'Israel vs. Iran'. @NiemanFdn Fellow ’13.",2023-10-07 16:14:34,https://pbs.twimg.com/profile_images/1245365628363517952/qkHA1RTH_normal.jpg,https://twitter.com/yaakovkatz/status/1710690086847734231,
twitter,"UN data on the human cost of what it calls ""the Israeli-Palestinian Conflict"", which is a liberal euphemism for the brutal occupation and apartheid. https://t.co/GF9i9yNffZ",101207254,1439,"{'quote_count': 23, 'retweet_count': 471, 'like_count': 945}",DearthOfSid,"Pessimism of the Intellect, Optimism of the Will ~ Gramsci",2023-10-07 12:40:21,https://pbs.twimg.com/profile_images/1395847090031390720/vPm3F3w-_normal.jpg,https://twitter.com/DearthOfSid/status/1710636176120705066,https://pbs.twimg.com/media/F71kn7gbIAAP2ee.jpg
twitter,"Every day you wake up you see some other global conflict.

This time it’s in Israel. 

Trump needs to be back in the White House immediately.

Under Biden, the entire world is collapsing.

There is no leadership from America so it’s just a free for all.",46302096,2783,"{'quote_count': 12, 'retweet_count': 471, 'like_count': 2300}",JoeyMannarinoUS,I help conservative candidates raise the money they need to win elections | Social Media Strategist | Podcast Host: “The Joey Mannarino Show” | Italian-American,2023-10-07 11:44:33,https://pbs.twimg.com/profile_images/1720978016682033152/fhfcqIyU_normal.jpg,https://twitter.com/JoeyMannarinoUS/status/1710622135859777577,
twitter,"Despite the disgusting rhetoric that has poured out of delusional radicals the past few years - know one thing to be very clear.

Many issues are complex. The Israel “conflict” isn’t among them. America stands with our ally, against terror. Period. Rain hell on Hamas. 🇺🇸🇮🇱",23176276,5056,"{'quote_count': 55, 'retweet_count': 468, 'like_count': 4533}",MeghanMcCain,Rabble rouser. Mountain mama. 🇺🇸🌵,2023-10-07 12:29:17,https://pbs.twimg.com/profile_images/1698490893089595392/ul5K8Szu_normal.jpg,https://twitter.com/MeghanMcCain/status/1710633392012746854,
twitter,"condemnation of hamas widespread and indiscriminate attacks against israeli citizens will be as close to universal as possible in this divided world. 

this isn’t 20 years ago when israel-palestinian conflict was central to middle east politics. very few will want to stand with…",60783724,3760,"{'quote_count': 39, 'retweet_count': 445, 'like_count': 3276}",ianbremmer,"political scientist, author, teach at columbia sipa, columnist at time, president @eurasiagroup, @gzeromedia. if you lived here, you'd be home now.",2023-10-07 13:47:31,https://pbs.twimg.com/profile_images/1669005424467628033/Unv6Q_Va_normal.jpg,https://twitter.com/ianbremmer/status/1710653082067935247,
twitter,EFF Statement On The Escalation Of The Israel-Palestine Conflict. https://t.co/XfBHZNODr2,932163222,1417,"{'quote_count': 56, 'retweet_count': 437, 'like_count': 924}",EFFSouthAfrica,The official platform for Economic Freedom Fighters to champion radical economic policies in South Africa. It's for Fearless Fighters. SA Government in Waiting!,2023-10-07 18:42:54,https://pbs.twimg.com/profile_images/1646900443870527490/7MX84ACy_normal.jpg,https://twitter.com/EFFSouthAfrica/status/1710727416820150716,https://pbs.twimg.com/media/F725fk3XUAAJZq-.jpg
twitter,“Conflict has been employed deliberately by Dutton and the No campaign…to push the message of division.” Katharine Murphy #VoteYes #insiders #auspol https://t.co/XN0J7HFLeo,1309762062,1955,"{'quote_count': 14, 'retweet_count': 429, 'like_count': 1512}",simon_rosenberg,Lake kayaker. Small-medium mountains OK too. Household cats are sucked in by progressive media. Views are theirs; sometimes mine.,2023-10-07 22:14:20,https://pbs.twimg.com/profile_images/1092719277528862721/aWGchAXP_normal.jpg,https://twitter.com/simon_rosenberg/status/1710780626750894161,https://pbs.twimg.com/media/F73p6TdbQAA2Mcw.jpg
twitter,"In a world full of conflict and violence, always be grateful to have not experienced or lived through War. May the world find peace and heal 🙏",354205240,2357,"{'quote_count': 6, 'retweet_count': 428, 'like_count': 1923}",ombachi13,SELF TAUGHT CHEF🥇| OLYMPIAN| XX COMMONWEALTH GAMES| RUGBY WORLD-CUP 7’s | 🌏RUGBY 7’s PLAYER | TIK TOK TOP CREATOR AFRICA 2022 🇰🇪,2023-10-07 08:09:21,https://pbs.twimg.com/profile_images/1367814670913044480/KgNgRJ-R_normal.jpg,https://twitter.com/ombachi13/status/1710567978415063320,
twitter,"After today’s events, we could be witnessing a repeat of the events that transpired  50 years ago  🔥

The attacks led by Hamas, and backed by Iran, has the potential to snowball into a bigger conflict in the Middle East which will keep oil prices buoyant.  

First it was Syria,… https://t.co/uFk9NOtK15",1366565625401909249,2858,"{'quote_count': 44, 'retweet_count': 415, 'like_count': 2399}",WallStreetSilv,Social media … We just like Silver. Period. Contact us via Linktree ...,2023-10-07 16:45:45,https://pbs.twimg.com/profile_images/1482179968083836928/7prxRZ4M_normal.jpg,https://twitter.com/WallStreetSilv/status/1710697933350334602,https://pbs.twimg.com/media/F72eDP2XkAAq5C3.png
twitter,"Trump’s ‘peace-through-strength’ presidency was a 4-year-hiatus from foreign conflict. He was the greatest foreign policy President in my lifetime.

Peace-through-strength requires a clear, unequivocal, and strident condemnation of Islamic terrorism coupled with an unequivocal…",2325924517,1813,"{'quote_count': 6, 'retweet_count': 408, 'like_count': 1399}",jason_meister,"As seen on Fox News, Fox Business, Newsmax, One America News / Former Trump Advisory Board Member / Published Opinion Writer 🇺🇸 RT's aren't endorsements.",2023-10-07 14:03:15,https://pbs.twimg.com/profile_images/1601614844851097605/TnDfpFXH_normal.jpg,https://twitter.com/jason_meister/status/1710657040979226941,
twitter,"The West will inevitably be “distracted” from northeast Syria due to the breaking Israel-Gaza conflict, meaning that the Turks will have free reign to continue killing Kurds, Armenians, Assyrians and other peoples with little to no condemnation. https://t.co/xDDBir95Dx",3040732982,1656,"{'quote_count': 46, 'retweet_count': 407, 'like_count': 1203}",oulosP,GCT. PhD Candidate. From the diaspora.,2023-10-07 08:41:24,https://pbs.twimg.com/profile_images/1693259957808885760/ZnSRuOue_normal.jpg,https://twitter.com/oulosP/status/1710576042312954314,https://pbs.twimg.com/media/F70v1ZSa0AA6pzy.jpg
twitter,"There is a bizarre analytical tendency to forget that the Israeli-Palestinian conflict is decades old and rooted in real grievances. Or maybe not bizarre: it serves a political purpose to ignore that and blame everything on geopolitics (""Iran wants to sabotage normalization"").",14346260,2536,"{'quote_count': 13, 'retweet_count': 389, 'like_count': 2134}",glcarlstrom,"Middle East correspondent, @TheEconomist. Author, 'How Long Will Israel Survive? The Threat From Within.'",2023-10-07 16:49:56,https://pbs.twimg.com/profile_images/1604474723974483969/F7dSjL2Y_normal.jpg,https://twitter.com/glcarlstrom/status/1710698988666487082,
twitter,"Men will start wars because of their egos but women will use their bodies &amp; lives to pay for it.

When they’re looting “spoils of war” women are carted away alongside goods &amp; livestock.

Men are evading conflict to avoid death, women are evading conflict to avoid rape and death.",2163275055,1072,"{'quote_count': 10, 'retweet_count': 387, 'like_count': 675}",thisibi,"Pain eater, fast today🦋",2023-10-07 21:12:49,https://pbs.twimg.com/profile_images/1653356558686748672/lmSM4SFX_normal.jpg,https://twitter.com/thisibi/status/1710765144450474343,
twitter,Old video shared by @news24tvchannel on #Israel #Palestine conflict. https://t.co/6OmhiajGjZ,935142655213703168,1600,"{'quote_count': 25, 'retweet_count': 384, 'like_count': 1191}",zoo_bear,"Fact-Checker, Co-founder @AltNews | Analysing misinfo/disinfo across India | E-mail: zubair@altnews.in | insta : https://t.co/RSZBmYf1vT",2023-10-07 14:10:24,https://pbs.twimg.com/profile_images/1254864157033160705/sCBn3B88_normal.jpg,https://twitter.com/zoo_bear/status/1710658838691811720,https://pbs.twimg.com/media/F717I_wa0AAfcoq.jpg
twitter,"Gulf reactions to Israel-Hamas Conflict

Qatar: Israel is Responsible
Kuwait: Condemn Israel's Blatant Attacks 
Saudi Arabia: Blame Israel Occupation
Oman: Self-Restraint
UAE: De-Escalation",1957610664,1917,"{'quote_count': 38, 'retweet_count': 381, 'like_count': 1498}",SamRamani2,"DPhil/PhD Intl Relations @UniofOxford Assoc Fellow @RUSI_org Author ""Russia in Africa"" & ""Putin's War on Ukraine"" @HurstPublishers Email samuel.ramani@gmail.com",2023-10-07 17:16:13,https://pbs.twimg.com/profile_images/1082550331114954752/Pg1pRVnh_normal.jpg,https://twitter.com/SamRamani2/status/1710705600009589106,
twitter,"Watch closely today: 

Every single US candidate running for office in 2024 who states that they would respond to the Israeli/Palestinian conflict by sending American kids to die in a foreign war should NOT be elected. 

They are telling you that they see American lives as…",1102987848741998592,2626,"{'quote_count': 16, 'retweet_count': 364, 'like_count': 2246}",LaurenWitzkeDE,Christ First ✝️ 2020 GOP Nominee For US Senate | Christian | Nationalist | Show Host | Producer for @diedsuddenly_,2023-10-07 18:33:22,https://pbs.twimg.com/profile_images/1723749716184145920/DM8vtDN8_normal.jpg,https://twitter.com/LaurenWitzkeDE/status/1710725016810045679,
twitter,"🇵🇸🇮🇱 The conflict in Israel is uncalled for but Fk you if you call it unprovoked. 

We are all responsible for the current crisis. Only if you let them speak, only if you listened to them. Those attacking are in their 20s. Most witnessing the kiIIings of their fathers, brothers… https://t.co/qFXPqyQbIO",1520737910554824706,2202,"{'quote_count': 13, 'retweet_count': 356, 'like_count': 1833}",Alex_Oloyede2,"🆆🅾🆁🅻🅳 Affiliated Media.

Changing the world one follower at a time.

Freedom of speech for all. I Support the Donbas. if you don't like it f* off.",2023-10-07 22:26:13,https://pbs.twimg.com/profile_images/1655609438055587843/HJaLi3QF_normal.jpg,https://twitter.com/Alex_Oloyede2/status/1710783617352229264,https://pbs.twimg.com/media/F73sohWXUAAQPJi.jpg
twitter,"This morning I spoke with members of the Jewish community in Manitoba to express my solidarity. 

I condemn the terrorist attacks against Israel, the targeting of civilians, and affirm Israel's right to self-defense. 

My hope is for a swift de-escalation of this conflict.",25021769,4841,"{'quote_count': 470, 'retweet_count': 355, 'like_count': 4016}",WabKinew,Dad. Premier of Manitoba.,2023-10-07 16:07:49,https://pbs.twimg.com/profile_images/1491166630214131715/W42FdadQ_normal.jpg,https://twitter.com/WabKinew/status/1710688389098328545,
twitter,"It’s hilarious how establishment talking heads, who systematically ignore everything I have to say about important Canadian issues, suddenly complain that I’m not tweeting empty virtue-signalling comments about a foreign conflict a few hours after it flared up again.
@acoyne… https://t.co/IVcn904y7m",2791988124,1809,"{'quote_count': 19, 'retweet_count': 347, 'like_count': 1443}",MaximeBernier,Chef du @ppopulaireca / Leader of the @peoplespca,2023-10-07 19:08:16,https://pbs.twimg.com/profile_images/798544589019713537/4i1kOcoj_normal.jpg,https://twitter.com/MaximeBernier/status/1710733801884664248,https://pbs.twimg.com/media/F728v-6XoAAYQYM.jpg
twitter,"@RishiSunak Britain, as always, takes a reckless one-sided approach to the conflict in Palestine.

Makes sense since the UK is the main cause of this never-ending cycle of bloodshed that is Palestine-Israel..",946073731809595392,3587,"{'quote_count': 5, 'retweet_count': 345, 'like_count': 3237}",Bob_cart124,"Journalist @5Pillarsuk. Views shared are my own. Good, bad or ugly, if it's true I retweet: Muslim World news focus.",2023-10-07 13:47:49,https://pbs.twimg.com/profile_images/1572709934973812736/9-e3UePp_normal.jpg,https://twitter.com/Bob_cart124/status/1710653157552930867,
