"cleaned_text","created_at","total_interactions_count"
"From the River to the Sea Palestine Will be Free AlAqsa Mosque The First Qibla","19",8472
"Heres whats not gonna happen. You arent gonna justify the Holocaust because of whats happening. You arent suddenly allowed to become ProN4zis. You dont get to be antisemitic all of a sudden because JewsZionists. What is happening in Palestine is beyond horrific and ","19",15533
"Palestinewill be free by the Will of AllahInnshaAllah","19",9954
"Lets make Saturday absolutely huge weneed hundreds of thousands of people out on the streets in support of the people of Palestine. Please do everything you can to attend this demonstration. When Saturday 21st October Time 12pm Where Marble Arch London","19",8696
"The billionaire Howard Shultz doxxed thousands of Starbucks Workers Union members to rightwing maniacs and bloodthirsty Zionists because one person in the union tweeted Solidarity with Palestine.","19",9592
"israel banks on ignorance someone asked me why i kept saying palestine and they were confused to discover that the west bank and the gaza strip are two occupied oppressed palestinian territories. they fully thought they were separate conflicts. language is so important.","19",10902
"Ordinary people all over the world stand unequivocally with Palestine.","19",6984
"BREAKING Palestine Action launches a sister direct action network in the US. All factories owned by Israels biggest weapons manufacturer Elbit Systems will be a target. Joinand ShutElbitDown!","19",7380
"The EuropeanParliment has refused to call for a Ceasefire in the Israeli Genocidal onslaught on the Palestinians during the vote on the Resolution  What does that tell the people of Palestine about the EU ..? What message does it send to the citizens of Europe..?","19",7233
"A KASHMIRI GIRL When i asked them why they killed my father they ashamedly laughed at me A PALESTINE BOY O Allah take my life so that i can EAT in paradise A SYRAIN GIRL I will go and tell my lord everything","19",9317
"the cognitive dissonance of a government that can sleep after bombing a hospital just hopping on twitter to tweet taylor swift lyrics like its cutesy is making me genuinely ill. free palestine","19",14879
"Harvard students are upholding their stance in support of Palestine despite constant doxxing and attacks in the media. A rightwing group rented a truck showing their faces around campus and theyre being put on employment blacklists. Theres a petition","19",6999
"Let me provide you with the syllabus of every Near East Studies course on Israel at every Western university Prior to 1948 Jews and Arabs lived in beautiful peace in Noble Inclusive Palestine. There was zero Jewhatred in the Middle East.As a matter of fact Islam reveres","19",14032
"i genuinely dont understand how some of you can completely just ignore whats going on in palestine right now and continue tweeting about fandom shit like nothing is wrong. im not asking you to stop tweeting but the fact some of you can just ignore it and not repost anything","19",7252
"Free the Israeli hostages. Free Palestine. Stop the bombing of Gaza. No ground war. Equality and human rights for everyone in the region.","19",16734
"This war taught us that 1. Palestine is free other Muslim countries aren't 2. Freedom of speech doesn't exist in this world 3. International laws are an Illusion 4. The west will always look the other way to Israel crimes because duh they invented it in the first place","19",4971
"where is the Arab army? PalestineGenocide   GazaAttack ZionistTerror Palestine GazaCity","19",6858
"Tale of Three Jewels 1995 dir. Michael Khleifi was the first feature film ever shot entirely in Gaza. This is such a soft and moving story and is one of many Palestinian films made available to stream for free online by the Palestine Film Institute","19",7565
"BREAKING 40 christians dead as Israel bombed one of the oldest church in the world where 500 christians where seeking shelter! With the attack on the Baptist hospital Israel is TARGETING the orthodox church in it's oldest home Palestine! Christian world where are you?!","19",5763
"America's next generation of Jihads... Students at Balboa High School in San Francisco marched through the halls chanting the slogan From the river to the sea Palestine will be free. This slogan which basically means Israel has no right to exist on the land between the","19",5572
"dont let these right wing government officials fool you. even with protesting for palestine being banned currently the french people are overwhelmingly in support with palestine until theyre free","19",8745
"HUGE SUPPORT FOR A CEASEFIRE A new poll shows 76 of the British public back a ceasefire in Israel and Palestine Just 8 oppose And a huge 89 of Labour supporters back a ceasefire Our Government must listen to the public!","19",7548
"WATCH  Telangana  Women in Saidabad area of Hyderabad gathered at a Dargah ground to demonstrate solidarity with Palestine amid the IsraelHamas conflict. The national flags of Israel and the US were seen on the ground at the entrance.","19",7913
"This is not a scene from a Hollywood Horror movie. This is Gaza. This is a Gazan child in deep trauma after an Israeli air strike. Dont look away speak up for Palestine.","19",3208
"fuck zionists fuck every celebrity that has used their platform to support israel fuck you for supporting genocide and ethnic cleansing fuck everyone whos neutral in this situation and fuck every single one of you who heard about palestine and chose to stay silent","19",4888
"X Seems To Be Experiencing Record Traffic Due To The Israel Hamas Palestine Conflict So Im Sharing This Again To Hopefully Gain Maximum Exposure Of This EVIL They pay a fortune to spend time with a CHILD. Everythings arranged with a medical team. They know the child will","19",3736
"We have been in touch with the Palestinian Embassy this evening and made our offer to host the match between Palestine and Australia in Kuala Lumpur Stadium Bandar Tun Razak next month.","19",4373
"Nelson Mandelas grandson Palestinians are counting on each and very one of us to stand and be counted like they stood side by side with us Pro Palestine demonstrations in Johannesburg and Cape Town as Cyril Ramaphosa calls for a ceasefire.","19",4812
"Muslims from India get a Hindu doctor in Bahrain terminated by fabricating false accusations of blasphemy against him they wrongly claimed that the Hindu doctor labelled Islam a barbaric religion and called for the destruction of Palestine. All that Dr. Sunil J. Rao did was","19",4925
"An absolutely powerful speech byon Palestine Palestine FreePalestine","19",4878
"A video of Kim Kardashian telling her daughter North West that the Palestine flag is the Brazilian flag after she asked about it has gone viral.","19",21836
"Irish Councillor Shaun Harkin Thoughts on the Oppression of Palestinians by the IDF The IDF is an occupying army. They occupy Palestine. It's an illegal occupation...","19",4276
"I just want to say one thing very clearly Now everyone knows what the false accusations of antisemitism were all about. The purpose of the witchhuntwas to clear out all of us in the Labour movement who are against war and in support of Palestine so that Keir Starmer could be","19",5294
"Erasing PalestineAJOpinion by ","19",4293
"A Genocide is occurring in Palestine. Do not let them brainwash you.","19",3404
"YOUVE COME TO THE WRONG PLACE! Dr Umar responds to the backlash over his stance on Palestine and Israel.","19",7084
"this is so nice but im confused as to why we have to act like there are no queer palestinians and no lgbtq rights efforts within palestine in order to issue this take","19",8022
"This is Berlin police stomping out vigil candles for Palestine last evening. According to witnesses in the same demonstration a Jewish reporter was also pepper sprayed and a 4yearold was shoved to the ground by police. This is scandalous.","19",4118
"Muslim women demonstrated in Hyderabad India against the genocide of Palestinian people being carried out by Israel with the help of America. PalestineGenocide   GazaAttack ZionistTerror Palestine GazaCity","19",5068
"Have you seen this Tiktok trend that went viral? They stand with Palestine and sing a song that says Salam Ya Mahdi GreetingsRespect Ya Mahdi. Do you know who Mahdi is? He is the savior who will return with Jesus to end all this madness and genocide. He will bring peace.","19",4012
"We very much support a two state solution for Israel and Palestine. But if you support Hamas and Hezbollah by proxy you effectively support Iran and the subjugation of Women basic human rights and state sponsored terrorism.","19",6592
"Israel just bombed the ancient Greek Orthodox Church in Gaza where hundreds of people displaced by Israeli bombs were taking refuge. This is an unspeakable atrocity not only against Palestine but world Christian heritage.","19",3978
"Love these videos bc they show the true humanity of Palestinians. But i think its extremely important to note that Palestine before war was before 1947. This Palestine in the video was also subject to hundreds of checkpoints illegal settlements harassment from iof soldiers","19",4514
"The EU Commission Presidentcouldn't care less about people of Gaza or people of Ukraine  She supports the US NATO agenda in Ukraine  regardless of the terrible loss of lives  And supports Zionist project in Palestine regardless of Palestinian lives lost...","19",3654
"Huge gathering of people in Barcelona in support of Palestine The truth is being exposed FreePalestine GazaGenocide IsraeliNewNazism","19",3907
"Deeply saddened by the ongoing humanitarian crisis in IsraelPalestine where precious human lives are being lost. It is a somber reminder of the need for empathy dialogue and a collective pursuit of lasting peace. Our hearts go out to all affected by this tragic situation.","19",2366
"Our blood is no different from any other. A Palestinian doctor pleaded for mercy after the hospital she works at ran out of space for the disposal of bodies in Palestines Gaza amid continuous Israeli strikes on the besieged enclave","19",2761
"Dear viewers do not relent on making du'a for our brethren in Gaza Palestine. May Allah strengthen them and grant them victory","19",4249
"Gaza is one of the most densely populated and underresourced places on earth. The lack of political courage to condemn Israel for its war crimes is unforgivable. The stench of political hypocrisy and complicity is deeply chilling. End the occupation of Palestine. Ceasefire Now","19",3798
"While antiZionist Jews were demonstrating in New York a Zionist who supported Israel came and made verbal attacks on the Jews. Zionists can't stand to see Jews supporting Palestine. Israel is never the state of the Jews. Israel is a Zionist state. Jews who are against Israel","19",3291
"Due to the unfortunate events in Gaza Amr Diab's concert at CocaCola Arena has been postponed until further notice. Our hearts go out to the people of Palestine and we stand with them during these challenging times.","19",11231
"I am in Palestine a land under occupation. I will not grieve with you or stand with you against the evil that is Zionism. Today and always.","19",4484
"All ancient civilisations support Palestine Yemen stands with Palestine. Only a 247 years old USA stands firmly with Israel","19",4941
"Another pro Palestine March planned for this Saturday in London. Given the amount of uncivilised  extremist behaviour in the previous one the UK should follow France and ban them. British Jews should be able to walk the streets without hearing genocide chants about them.","19",6645
"Maulana Inzamam I have seen Jonty Rhodes fielding at point but trust me he was not as good as Sir Jadeja. Pak players should convert to Hinduism to become better fielders instead of supporting Palestine","19",8335
"When Jimmy Carter wrote Palestine Peace Not Apartheid he faced blowback. I read it in 2007. Here is a snippet from an interview he did on MSNBC. Powerful. Yes I recommend the book.","19",3434
"For more than 50 years occupation of the West Bank and Gaza has given the Israeli state a testing ground for weaponry and surveillance technology that they then export around the world. Download and read THE PALESTINE LABORATORY for free.","19",2450
"So the Israeli military decided to organize a party on the border with Gaza. They invited Israeli singer Omer Adam to sing about murdering Palestinian children and women.... Israel FreePalestine GazaUnderAttack IsraelUnderAttack Gaza Hezbollah Iran Palestine","19",2149
"Hi  Just a slight correction to the below. The majority of the UK do not 'stand with you'. Indeed we stand united against you a farright Nazi and your aparthied lately genocide perpetrating terrorist state. We also stand wholly in solidarity with Palestine. Ta.","19",3084
"The only way America will intervene and protect Palestine is if we get cut off oil from Saudi  Qatar and other countries .. I beg you CUT US OFF !! I will pay 30 dollars a gallon if that means Palestinians are free from bombs on their head and the children are SAFE","19",3658
"From the river to the sea Palestine will be free FreePalestine","19",2742
"Bahrain Hospital fired Dr.Sunil Rao who is an Indian expat he was caught advocating genocide for Palestine on X. Hindus if you hate us so much why come and work in our muslim lands?","19",4077
"So far more than 1.4 million videos with the sound of SALAM MAHDI the promised savior of the Shia have been uploaded on Tik Tok in the challenge of supporting Palestine. This is only a part of the videos supporting Palestine! The world is waking up! Gaza","19",3042
"Universities be like 2020 Diversity statements 2021 AntiRacist statements 2022 Just kidding 2023 Do not publicly support a liberated Palestine or else!","19",3449
"Either a person supports the ethnic cleansing of Palestine or one doesnt. There is no third alternative. 3","19",4906
"If your voice did not matter then why does Israel demand social media to take down Palestine content? How is it that ordinary Muslims believe themselves to be weak while Israel and allies are exerting enormous efforts just so people won't hear them?","19",2238
"People of the world who understand oppression  war crime. Support Palestine.","19",2683
"Colombian President Gustavo Petro announces that Colombia will open an embassy in Ramallah Palestine and dispatch aid to the outskirts of Gaza to await the opening of a humanitarian corridor.","19",3556
"I'm not commenting on this PalestineIsrael conflict for 3 major reasons. 1. The media determines where your sentiment lie. 2. It is all political and western powers are just playing games with it. 3. Real people are dying not numbers. They are a part of a family. I just want","19",3534
"Its Friday. Pray for Palestine May Allah protect our brothers and sisters in Gaza. May Allah turn all their painful tears into tears of joy","19",3108
"This is the chair of the Young Democrats of Americas Black Caucus saying Palestine is turning all the way up on the day Hamas tortured butchered and murdered 1000 civilians in Israel. You love to see it Amber Sherman added. The tweet is still up.","19",2628
"Israel's arguments are SOO WEAK the West has to ban Palestine solidarity movement activities smear all activists and criminalise the flag just to give Israel's narratives a chance. Even then Israel keeps on losing the public... Seriously weak.","19",2448
"Paris right now. The French people defy Macrons ban once again and flood the streets in solidarity with Palestine.","19",3662
"Both are different sarees? Grandmother saree has design on border and is lighter green in colour The one she wore during debate is darker green and has a bigger maroon border  representing Palestine flag . Is my assessment right?","19",3822
"For now this anger is about Palestine. But the reason why Arab governments are so scared right now is because pent up anger when it comes out just brings forth all other grievances. Many protesters are already criticizing their own governments. This can still massively escalate","19",5774
"NEW 76 of British voters back a ceasefire in Israel and Palestine. Ceasefire 76 No ceasefire 8 9 in 10 Labour voters want an immediate ceasefire a massive rebuke to Starmer. Via  19 October","19",2886
"NEW Labour MPs have been sent a message from the leadership urging caution about attending any upcoming Palestine related vigils Message from Labour chief whip also reaffirms the previous 'strong advice' that MPs should not attend Palestine demonstrations under any circumstance","19",1896
"May Allah help and protect the people of Palestineease their pain and suffering.May Allah bestow mercy on them. May Allah open people's hearts to give in this time of crisis.","19",9960
"HamasPalestine supporters can desecrate the Cenotaph march and sing antisemitic chants no problem but display the victims of terrorism the police come down like a ton of bricks. Can someone please get a grip of London","19",3008
"PLEASE READ !!!! All of our admins would like to talk and spread awareness about the current situation in Palestine. Israel is currently ethnic cleansing Palestinians right in front of our eyes. the media has made Palestine out to be the villains just because theyre 16","19",2406
"BREAKING A US warplane carrying armored military vehicles destined to the occupying Israeli army arrives in occupied Palestine.","19",2052
"Im sure these women protesting at this pro Palestine movement would love to understand just how much the Taliban appreciates a strong educated and independent woman. Especially one with her hair uncovered.","19",4977
"World stands with Palestine! Retweet if you also do! 1. Massive rally in solidarity with Gaza in Istanbul Turkey 2. Rally in support of Palestine in Barcelona Spain 3. Thousands of Greeks rallied in support of Palestine 4. People in solidarity with Palestinians in Yemen","19",1473
"I lost two freelance jobs in the last week for speaking openly about Palestine and I don't know how to pay rent for this next month. honestly fuck your commitment to genocide. I will never be quiet.","19",4101
"Attended the All Parties Conference on Palestineissue in the Embassy of State of Palestine Chaired by His Excellency Ahmad Jawad Rabei Ambassador State of Palestine. I vouched that 250 million Pakistanis stand in one voice with our Palestinian Brethren against Israeli","19",4221
"Peace lovers all around the world support Palestine and ask God for the coming of the Saviour! SALAM YA MAHDI","19",2077
"Were All Martyrs A Palestinian father who lost both of his sons in an Israeli airstrike in Gaza shares words of encouragement with others in AlShifa hospital who have also lost loved ones. Palestine Gazagenocide GazaUnderAttack GazaGenocide","19",1812
"From the river to the sea Palestine will be free. ProPalestine students at Balboa High School in San Francisco chant for Palestine.","19",2282
"If they prevent Muslims from raising the call to prayer in Palestine I will raise it. Anthony Ananias is a monk in the Orthodox Church in occupied Palestine StopPalestineGenocide","19",2103
"All my thoughts and prayers to the people from Palestine. We can't close our eyes to this human massacre. Toutes mes penses et prires vont vers le peuple Palestinien. On ne peut pas fermer les yeux sur ce massacre humain.","19",6385
"Aerials show thousands of demonstrators swarming the streets of Queens New York in support of Palestine one of the largest protests the city has seen since Israel's war with Hamas started. LIVE UPDATES","19",2104
"We couldnt do this webinar bc my copanelists in Palestine are not okay. Israel bombed Refaat Alareers hope this morning he and his family are okay and we could not reestablish contact w Mariam Barghouti. This is our reality. That in and of itself is a webinar. PALESTINE","19",1852
"While talking about the IsraelPalestine war on Good Morning Britain on Thursday British journalist Owen Jones criticised Israels attacks on Gaza saying Palestinians are having to pay the price for 2000 years of the sins of Europeans in the persecution of the Jewish people.","19",1760
"NEW A number of senior trade unionists representing hundreds of thousands of British workers are set to address a London rally in solidarity with Palestine this Saturday. The rally will take place from 12PM at Marble Arch.","19",1775
"BREAKING The Ansarullah movement in Yemen has called for mobilization to defend Palestine. They have ballistic missiles with a range of 2000 km and the necessary equipment to close the Bab AlMandeb Strait. They also have kamikaze drones very similar to the Iranian ones.","19",2283
"From the rivers to the seas Palestine will be free May Allah grant them victory!","19",2263
"People truly think this conflict started a week ago. May God grant strength and peace for the people of Palestine","19",1889
"On the EU's response to the war in IsraelPalestine on the need of a united front against ALL war crimes on civil liberties within Western democracies. Interviewed by AL JAZEERA yesterday.","19",2053
"Those who are wondering why Muslim nations aren't intervening to stop the genocide in Palestine are missing a crucial point  religion is used by states to subjugate its people it is irrelevant when it comes to their foreign policy which is dictated purely by economic interests.","19",2838
"This is not a war. It is the obliteration of civilians trapped for 16 years in the worlds largest concentration camp. Chris Hedges Palestine PalestineHospital","19",1704
"Did you forget about the other Palestine in Ohio where the train derailed full of a toxic vinyl chloride? 7 months after Biden admin turned down disaster assistance and relief Biden finally signed an EO last month that brought in more corrupt agencies like the EPA FEMA HHS","19",1960
"There's a reason Native and Black Americans as well as people from Ireland Africa and Latin America seem to generally support Palestine. This is because postcolonial nations instinctively recognize colonial violence and are able to tell who the colonizer is.","19",2545
"What a brilliant response by British Muslims to Israeli aggression. Downing Street was totally blocked off and turned into an Islamic space. Prayers Quran and dua for Gaza and Palestine. Was a privilege to witness and film  full clip on Islam Palestine","19",2660
"In 1996 when head of the 'ArabIsrael' desk in the Foreign Office I wrote a speech for then Foreign Secretary Malcolm Rifkind a Tory.It stated that the UK's position on Palestine was premised on international law in particular UN resolutions 242 and 338 cont.","19",1706
"the genocide happening in palestine is NOT a ccsubtwt issue.. focus on whats actually happening instead of worrying about whos better. children are DYING and your focused on wether or not a cc has spoken up? yes it would be amazing if they did but youre arguing over this?","19",3088
"What kind of terrorist generation are we raising? This chant is from articles 2 and 3 of Hamas's Charter 2. Palestine which extends from the River Jordan in the east to the Mediterranean in the west and from Ras alNaqurah in the north to Umm alRashrash in the south is an","19",2168
"Does Palestine have the right to defend itself.. When land was taken from it.. When people were dispossessed.. When houses were levelled.. When UN resolutions on torture ethnic cleansing apartheid.. When Israel.. stops food and medical aid. bbcqt","19",2237
"South Africa's President expressed solidarity with Palestine shared history of oppression strengthens d bond between two nations  IsraelTerorrist Gaza Israel Hamas in the west bank GazaHospital son of Hamas IStandWithPalestinians FreePalestine INDvsBAN","19",2148
"That's not gonna happen you cannot buy my morals. British TikTok influencer Cara Watson reveals that an unnamed company sought to bribe her not to support Palestine. UK","19",1781
"Hello everyone we need your attention. Palestine needs all our help. Each day thousands of innocent lives are taken away from family and friends involving all Palestinians including babies pregnant women and elderly. With this massive genocide going on educating ourselves","19",1455
"These targets are not accidents. Destroying beautiful historic orthodox churches in Palestine is part of denying Palestinians a claim to their own land and erasing their historical presence.","19",1713
"ALL OUT FOR PALESTINE OCTOBER 1921! of actions happening in USA and Canada over the next two days!","19",1326
"We need ceasefires an end to occupation a lasting peace and a free Palestine. My speech calling for international action and for Ireland to lead the way.","19",1754
"Countries that recognise Palestine as a state The US vassal states do not recognise Palestine","19",1705
"Another day of USsponsored ethnic cleansing in Palestine. GazaAttack GazaGenocide PalestineGenocide","19",1353
"so proud of our palestinian men. helping pulling out people from rubbles collecting dead bodies comforting babies. theyre all such strong people. prayers for the people of palestine. all of them.","19",1789
"French police have displaced a massive proPalestine protest at The Place de la Rpublique. However the protest turned into a rally. France","19",1666
"With 40 MPs calling on party leaders to back a ceasefire in IsraelPalestine 76 of Britons say there should be an immediate ceasefire there Just 8 disagree","19",1473
"please read into the isreal  palestine conflict and become informed about NOT ONLY the last few days but the long history behind this. This isn't a passing conflict this is one that has tormented Palestinians for decades.","19",2661
"In 2016 Celtic fans defiantly raised the flag for Palestine. This is what it meant to the people of Aida Refugee Camp. Do not underestimate the power of waving a flag.","19",1866
"Palestine today tomorrow and forever","19",2497
"MENU When Israelis use the term mowing the grass what they mean is mowing down innocent Palestinian men women and childrenFollowIsrael Palestine Gaza","19",1308
"Westernised Muslim women marching for Palestine under the Taliban flag. Enjoy your make up western clothing and lack of headscarf now because under an Islamic regime you will have no freedom you will be a second class citizen not worthy of an opinion. Forgive them for they","19",2218
"Bullets and bombs are not the solution to the PalestineIsrael situation. War will bring nothing but destruction and horror and it will do nothing to make the region more securein fact the opposite. The only solutionthe only hopeis dialogue understanding and peace.","19",1868
"so sick of people not posting as much about palestine because they don't want to lose their following. who gives a fuck. they're numbers on a screen and do not compare to the thousands of people actively dying right now. honestly it's a good thing if they unfollow you !!!","19",1269
"Iran President I say to the Americans today you are sending rockets to occupied Palestine in front of the eyes of the region's people... The bombs that are falling on the people of Gaza are your creation.","19",1639
"BREAKING After the immense successes ofin the UKlaunches with a mission to shut down weapons companies in the US that are arming Israels genocide of Palestine. Read their statement now","19",1298
"Wish upon a star as much as you want Ben. The fact is Palestine has existed for centuries and Israel a colonialist projected started in 1948 can't erase history or the facts on the ground. Palestine isn't going anywhere.","19",1625
"This is the sign that hangs on a Hamas watch tower overlooking the Israeli community of Netiv HaAsara on the Gaza border. The sign says Netiv HaAsara Out of Palestine soon We will kill the occupiers soon The sign was hung 6 months ago. When people tell you who they are and","19",1578
"The Palestinians have been living with constant heart break  pain since the ethnic cleansing of Palestine began with the establishment of the state of Israel on their land in the nakba of 1948.","19",1215
"Indian establishment is NOT against Palestine its against Hamas Terrorism. If Indian PM Narendra Modi has condemned Hamas terrorism against Israel he has also stood by the victims of Gaza hospital attack. He has also spoken to Palestinian leadership of Fatah about the","19",2349
"Lush sources its almond oil from Palestine This projectis helping Palestinian farmers to work and live with dignity in a territory where water supplies are very limited. I have always loved lush but I love them so much more now","19",2739
"FRANCE PROPALESTINIAN PROTESTS The people are with Palestine","19",1569
"It was is and will always be Palestine TheGlocal  ","19",1178
"I have to admit THIS is a DAMN GOOD QUESTION!! Palestine is surrounded by all Muslim countries yet nobody steps in to help them?' This is not a PROPalestine post!! It's a WHY THE FUCK DOES ABSOLUTELY NOTHING MAKE SENSE?!?Post... The people in control of the money are","19",1081
"This Thursday morning in Algeria Free Free Palestine","19",1485
"I proudly support Palestine","19",1748
"Israel bombs churches Israel bombs hospitals Israel bombs schools Israel bombs UN buildings Israel bombs shelters Israel bombs residential buildings Nothing is off limits. Nothing is sacred. When Israel says vengeance it means all of Palestine.","19",1137
"Students in a high school in SanFrancisco protest in solidarity with Palestine... Palestine will be free","19",1568
"Why is this not also a National March to stop Hamas bombing killing raping beheading  kidnapping Jews? Or are the Pro Palestine folk in reality just anti semitic in plain sight? Most on this march will be covering their faces with masks to hide their identities? Why?","19",1893
"absolutely terrifying the implications that even a top official from the state bureau of evil and mass murder could not stomach what israel and the united states plan to keep on doing to palestine","19",1720
"BREAKING! Three residential towers in the Gaza Strip were demolished and razed to the ground by Israeli warplanes. Palestine GazaUnderAttack GazaGenocide Gazagenocide","19",784
"hearing this babys laughter is so refreshing it just makes me wanna cry because i want this for all the children of palestine. I want them to be happy and laughing and playing. I hope this baby will be safe","19",1984
"Gaza Palestine Distribution Alkhidmat is actively providing food packs to vulnerable families and serving hot meals to displaced individuals seeking refuge in shelters. Please remember our dedicated Volunteers and the people of Palestine in your prayers. Your","19",1117
"If this doesnt move you I dont know what will. These are the innocent children the Israeli terrorists are bombing. Only an an inhumane animal can support this terrorism! Look at this boy after they were bombed. May Allahaid our brothers  sisters in Palestine and","19",1308
"Mush brained zionist  fails spectacularly.","19",1464
"Can't believe I spent so much precious time trying to educate Sarah Silverman about Palestine only to find out she's defending genocide against Palestinians!?Seriously reprehensible.","19",2943
"Josh Paul who oversaw arms transfers to U.S. allies with the State Departments Bureau of PoliticalMilitary Affairs has resigned in protest of what he calls U.S. blind support for Israel despite the country's ethnic cleansing occupation and apartheid of Palestine.","19",1052
"Thousands of French protesters at The Place de la Rpublique in Paris despite restrictions and repression by authorities. Palestine France","19",1306
"Shows the level of anger in the region that the Sisi regime which has spent a decade squashing any and all protests is now calling for them. Also the oldest trick in the Arab dictator manual coopt popular support for Palestine to try and boost your own plummeting popularity","19",1426
"!","19",2598
"I couldnt shift anything I resigned Josh Paul a senior official at the US State Department issued his resignation on Wednesday evening citing the Biden administrations approach to the IsraelPalestine conflict","19",1084
"Pakistan Foreign Office  Not sending forces to liberate Palestine Will send 100 tonnes of relief material instead to Gaza via Egypt","19",2953
"Seven UN special rapporteurs There is an ongoing campaign by Israel resulting in crimes against humanity in Gaza ... there is also a risk of genocide against the Palestine people.","19",950
"I joined an international group of scientists who are cosigning the Scientists for Palestine call to end the collective punishment of Palestine  to facilitate a longterm political solution that is based on justice and equality. ScientistsForPalestine","19",1348
"TORONTO Protest outside our deputy Prime Minister Chrystia Freeland's office tomorrow at 1030 am. Palestine has issued a call for a global general strike this Friday so take the day off  join us to call on Canada to stop Israeli war crimes!","19",1029
"2 million Arab Israelis with full civil and political rights in Israel. Arabs are in Knesset. Arabs can own property business they vote and are the freest Arabs in the middle east. Meanwhile no Jew is even allowed in Palestine or most of the Arab world. Arab aparthied!","19",2879
"The US  he refuses to cede this colony. Not just bc of his work to legitimize Israel but bc of what a decolonized Palestine would mean for the world order.","19",1886
"Knowing Ireland is the most pro Palestine country in Europe","19",3890
"the children of palestine deserve life peace freedom and homeland. children in palestine deserve a future free from fear. they deserve to live in a world without fear  violence. free them free palestine!","19",1001
"You stand with Palestine but u want to take land away from the indigenous people of FCT.","19",1158
"That's the flag of Palestine. Godi Media is no less than a terrorist organization these bastads are spreading FAKE NEWS by depictingas terror organization. REPORT.","19",1099
"The entire world is protesting for a Free Palestine Heres what the media wont show you","19",1135
"I Stand for Palestine GazaHospital PalestineGenocide IsraelAttack IsraelTerorrist","19",1242
"You dont have to be a Muslim to feel the pain and suffering of Palestine you just have to be a human.","19",3118
"Yemen in support of Palestine Quds Is Our Primary Cause with English subtitles","19",1602
"As a direct consequence of the intentional escalation of atrocities on both sides in Israel  beyond. The fear card they played against all of us during Covid is now played against two sections of","19",1112
"If only Muslim countries stood with Palestine  the victim  the way the US  usurper  millions of innocent Palestinian lives would be saved. Muslim countries are a wuss.","19",1456
"Human rally in Barcelona in support of Gaza and denouncing Israelis massacres The world stands with Palestine","19",1330
"When civilians in Gaza are being killed brutally guess which country's human rights situation does the UK care the most? China's. They criticize China for a fake Xinjiang Genocide. But won't even shed one drop of tear when facing a real soulcrushing genocide in Palestine","19",1611
"So many celebrities happy to scream Free Palestine but not Free the hostages that were brutally snatched off the streets of Israel. Why?","19",3120
"Israels decadeslong blockade turned Palestines Gaza into the worlds largest openair prison. Heres Gaza 101","19",793
"Thousands rally in the streets of Algeria for Palestine.","19",1993
"Most liberals are on the same side as Ben Shapiro when it comes to the current IsraelPalestine conflict. That should tell you something.","19",1824
"SHARE WIDELY Palestine Legal  540 legal community members release a new letter urging elected officials and institutional leaders to take action to address surging racist attacks and unlawful retaliation against advocates for Palestinian rights.","19",808
"This is not Pakistan or Iran This is United States Capitol which has been taken over inside and outside by ProHamas Pro Palestine protesters. May God have mercy on America !","19",1453
"Today aworker blocked a Jewish construction site goes on bizzare rant this is not Palestine and you guys think you own the streets you own everything There needs to be ZERO TOLERANCE for antisemitic incidents like this.","19",1054
"but posting about the issue of Palestine is useless so why does the literal state of irael have a twitter and insta account? and actively use it to spread propaganda and misinformation on this issue? they understand the power of social media influence why dont you?","19",949
"Breaking The president of Colombia Gustavo Petro has promised humanitarian aid to Palestine. Colombia will open its embassy in Ramallah and we will send aid to the outskirts of Gaza.","19",1608
"LOS ANGELES STOP THE GENOCIDE! END THE OCCUPATION! SATURDAY OCTOBER 21 at 1200 PM All out for Palestine this Sat. in Pershing Square for an emergency protest to demand an immediate end to the occupation  siege in Gaza! FreePalestine","19",869
"Palestine is the mysterious key to the emergence of ThePromisedSavior as stated by the Supreme Leader of Iran. SALAM YA MAHDI","19",1006
"Biden has already sent 100 million  to Palestine Wants ANOTHER 60 BILLION for their money launderingchild traffickingBiolab pedo playground of Ukraine. Tell me again how much E. Palestine Ohio got? How bout our Southern Border? How bout Maui? EnemyOfThePeople","19",722
"Cummins was asked for his view on Pakistan players openly supporting Palestine Cummins","19",3419
"Some background on what Jon Fetterman is doing During his primary against a centrist candidate his campaign allowed Democratic Majority for Israel to make edits to his IsraelPalestine platform hoping to keep DMFI and AIPAC from spending to support Conor Lamb","19",1699
"I dont understand why people were on their ass like Haiti isnt undergoing military occupation by the US??? The same empire funding the genocide in Palestine? There is a severe lack of coverage and attention paid to Haiti?","19",1944
"According to the Commission of Detainees Affairs Israel has detained nearly 5000 Palestinians across the country since October 7. Palestine","19",688
"Gaza The paramedic Hassan Abu Shaqfa who works at the Palestine Red Crescent is bandaging himself up as the hospital is hectic. Israel bombed his house. Hassan his wife and two of his daughters were injured while his third daughter was martyred. ","19",751
"Solidarity with Palestine mandates that we disrupt the US war machine in all of its forms Palestine Action is now a transatlantic movement. Joinand ShutElbitDown!","19",856
"Jenna ortega40 million Instagram followersstands with Palestine And condemns the heinous actions of the Zionists !! Free Palestine She didnt afraid for saying the truth Gaza","19",1377
"1. Putrajaya will not deploy troops to Palestine but instead focus on providing humanitarian aid to Palestinians affected by the IsraelHamas conflict. You want to send 1 battalion where do you send to? Where do they land? So it is a big effort says PM Anwar Ibrahim.","19",1306
