"cleaned_text","created_at","total_interactions_count"
"Hamas is not the Palestinian people. Its a puppet regime supported by Iran and Hezbollah. This is a message to both the fucking imbeciles on the left who are calling this a fight for freedom and those who want to level Gaza which is home to 2 million people who did not do this.","07",1056
"Lots of rockets from Gaza coming out now","07",1321
"The palpable antisemitism of the Greens should disgust every decent Kiwi they support and validate Hamas the de facto leaders of Gaza. The butchers who desecrate Israeli men women  children dragging naked corpses through the streets. Vote these pathetic disgusting awful","07",990
"The IDF have released a statement for 8 regions of Gaza red dots advising civilians where to shelter. For areas of Gazacities in the strip the advice is to head for the city centre forareas on the outskirts of the cities the advice appears to be to go to local shelters.","07",507
"Hamas terrorists on the rampage in a neighbourhood near the Gaza Strip. Israel Hamas Palestine Palestinian IronDome Gaza TelAviv","07",603
"BREAKING Renewed Israeli airstrikes on Gaza as fighting continues in border areas.","07",1082
"Years ago I was focused on Hamas  Gaza today are horrific. The conditions before these events are horrific. Suggesting recent events in the US are to blame for today is exactly the thinking that gets us nowhere forever","07",1545
"Up to 50 Israelis who were being held hostage by Hamas have been freed according to an Israel Defense Forces spokesperson. Officials still believe hostages are being held in Gaza but an exact number hasn't been released. Follow live updates","07",546
"An LSE Human Rights Professor publicly parroting genocidal Hamas slogans while the bodies of their halfnaked victims are being paraded around Gaza like war trophies. You really couldnt write this.","07",749
"State of the Labour Party conference TODAY! Israel Hamas Palestine Palestinian IronDome Gaza TelAviv","07",511
"This is how a Zionist right winger responds to me for mentioning that Palestinians in Gaza were forced out of Palestinian towns called Israel today. By hoping the tumor I had was cancer. If this is how they go after fellow Jews imagine Palesti never mind we know.","07",732
"Breaking Israeli PM Netanyahu urges Gaza residents to leave to other countries Gazans should flee as time to start ground operation approaches.","07",614
"Israel will begin an operation to bring to a destruction of the military and governmental capabilities of Hamas in Gaza the security cabinet statement","07",713
"A Significant Rocket Barrage has been launched towards the City of Ashkelon and other Settlements to the North of the Gaza Strip.","07",729
"Netanyahu's government is responsible for the 23 IsraelGaza debacle","07",396
"Celebrations erupt across the Middle East as Gaza launches unprecedented attack on Israel. Is the world rooting for Hamas? Why are people celebrating the deaths of innocent Israelis? This is a disgrace.","07",1102
"The IDF have closed off all areas near Gaza. Likely an additional step in preparation of a ground intervention.","07",900
"The joy of Egyptians in the city of Sheikh Zuweid North Sinai as they watched the launching of a missile salvo from Gaza towards the occupied Palestinian territories.","07",684
"You should visit Gaza and speak your truth!!","07",1845
"BREAKING Another series of huge explosions in the heart of Gaza city! At least 20 strikes and fears of another massacre is looming!! Gaza","07",253
"We are deeply alarmed by the mounting injuries and death tolls in Israel Gaza and the occupied West Bank. We urgently call on all parties to protect civilians who must never be targeted.Paul O'Brien AIUSA Executive Director","07",493
"Since 2007 Gaza has been the worlds largest open air prison after Israel installed a suffocating blockade on the Palestinian enclave. Economic  every aspect of the  2 mill Palestinians lives incl. freedom of movement is under Israeli control","07",1919
"More rockets coming out of Gaza now","07",926
"Who are you supporting in this war?? PalestineIsrael Retweet forLike for IsraelUnderAttack FreePalestine Palestine IStandWithIsrael Gaza TelAviv HamasTerrorists","07",1042
"BREAKING Israel will begin an operation to bring to a destruction of the military and governmental capabilities of Hamas in Gaza Israel PM Netanyahu We are embarking on a long and difficult war.","07",393
"Hamas fired a barrage of rockets from Gaza into Tel Aviv. Hamas is targeting civilians. Israel is targeting terrorists. That's the difference. This is a war we're in the trenches.","07",714
"Its funny that my only real comment on the Gaza situation has been that the IDF is a powerful force with enormous capability overmatch over both Hezbollah and Hamas and yet this still has people fuming at me. Its like an engineering problem. Force is a physical property.","07",1359
"Hamas will use human shields both Palestinians in Gaza and the hostages. Given this deliberate strategy of civilian harm and the terrorist attack provoking the Israeli response its unintentional harm to civilians in Gaza will be on Hamas.","07",561
"The mainstream media When It Comes To Palestine Vs When It Comes To Ukraine. Both Are Fighting For their IndependenceSurvivalSovereignty Palestine Gaza AlAqsaFlood  FreePalestine","07",334
".explains why Hamas blames Israel for this attack. Gaza is described as the world's biggest open air prison...It is densely populated and it's run like a prison. If you are inside the Gaza strip you can't leave. You need permission from the Israelis to exit.","07",289
"Israel has the ability to turn Gaza to dust  rebuild on top of it. Thankfully they will never do that. If Hamas had such power they would kill every Jew in Israel. This stark difference is what makes it so easy to see which side is right in this conflict.","07",634
"Breaking Hundreds of families are now homeless and displaced as the Israeli army bombed the residential areas east and north of Gaza.","07",195
"During the Israeli slaughter in Gaza in 2014 it shut down the internet there. Anonymous turned it back on.","07",367
"No one has done more damage to the allies and peace during the Biden regime than John Kirby. Afghanistan Ukraine and now Gaza John Kirby do the honorable thing and resign.","07",908
"If what Pollard said is true then can you trust any American Jew? By the looks of all these posts of capet bomb Gaza turn it into a parking lot drive the Palestinians into the sea from Jews who don't even live in Israel makes you wonder...","07",379
"45 of the ppl in the occupied west bank are children under 15 50 in gaza.. 50 of the people in a open air prison are children orphans. if you care about children you wouldnt have voted to provide 1 billion in new funding for isreal in 2021","07",358
