"","X","id_of_tweet","cleaned_text","batch","sentiment","error","created_at","total_interactions_count","keyword_israel","keyword_gaza","keyword_palestine","keyword_hamas","keyword_conflict"
"3136",3136,8387,"israel is now planning the mass ethnic cleansing of palestinians. it is not remotely practical even if it was ethical for gazas population to flee their homes en masse. this is collective punishment a massacre all with the direct approval of western governments.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,13232,1,1,0,0,0
"3137",3137,8402,"as a republican party we can not once again nominate a fool like this to be our nominee and get him anywhere near the presidency of the united states. chris christie blasts trump for his attack on israel.",4,1,"",13,13630,1,0,0,0,0
"3138",3138,8421,"i have arrived in israel withto express our solidarity with the israeli people in the wake of the horrific hamas terrorist attack.",4,1,"",13,16846,1,0,0,1,0
"3139",3139,8425,"israel has dropped more bombs on gaza in 6 days than the u.s.dropped on afghanistan in 1 year. now israel is ordering over 1 million civilians to flee their homes. this is genocide and ethnic cleansing.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,5722,1,1,0,0,0
"3140",3140,8445,"a bus evacuating was bombed. evacuating. tell me more about how israel wants civilians to evacuate to protect them",4,-1,"",13,10452,1,0,0,0,0
"3141",3141,8459,"congress is preparing to fund a genocide. rather than seek deescalation the ruling class spends its time smearing those who recognize the humanity of palestinians and the true cause of this conflict apartheid. we will not be cowed in the fight for peace and liberation.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,9716,0,0,0,0,1
"3142",3142,8483,"some staff at msnbc have been concerned by the moves feeling the hostsmehdi hasan ayman mohyeldin and ali velshihave some of the deepest knowledge of the conflict.",4,0,"",13,2972,0,0,0,0,1
"3143",3143,8490,"the 'professor of peace and conflict research' atuppsala university is calling the children who died in a chemical attack in syria 10 years ago as children of palestine for his agenda. shameless!",4,1,"",13,1195,0,0,1,0,1
"3144",3144,8499," special report on israelpalestine conflict and what initiated the strong response by the muslim world haqeeqinewsnetwork mustwatch",4,0,"",13,1398,1,0,1,0,1
"3145",3145,8538,"many christians in other countries do not even know there are christians in palestine and view the palestinianisraeli conflict as a religious conflict between muslims and jews rather than the struggle over land it truly is. yet christians around the world owe much to these",4,0,"",13,624,1,0,1,0,1
"3146",3146,8540,"far left msnbc loses 33 percent of their primetime audience during coverage of middle east conflict well the audience for fake news is almost 100 democrat! however in times of crisis when there's a need to know what's really going on  even democrats refuse to listen to the",4,0,"",13,483,0,0,0,0,1
"3147",3147,8562,"scoop days after azerbaijan launched an offensive in nagornokarabakh us secretary of state antony blinken warned lawmakers there could soon be an invasion of armenia. speaking to me azerbaijans foreign policy chief insisted conflict isnt on the cards",4,0,"",13,392,0,0,0,0,1
"3148",3148,8583,"putin believes that only peaceful coexistence with a palestinian state as proposed by the un can resolve the conflict in the long term details",4,0,"",13,462,0,0,0,0,1
"3149",3149,8591,"the bidenharris administration is arranging charter flights to help u.s. citizens and their families leave israel  gaza. those in need of a flight out of the conflict zone should fill out the crisis intake form",4,0,"",13,220,1,1,0,0,1
"3150",3150,8668,"raf sanchez is doing such thoughtful reporting from the war zone in the israel hamas conflict.he keeps raising the provocative questions and seems so emotionally riven by this work. that's the way it should be. reporting war should be presented as painful. because it's",4,0,"",13,220,1,0,0,1,1
"3151",3151,8675,"a friendly reminder that aoc knows nothing about this conflict",4,0,"",13,469,0,0,0,0,1
"3152",3152,8686,"disorganized attachment being both anxious and avoidant they struggle to trust friends. because they tend to have issues with self regulation they can have big emotional reactions that can push people away. may also struggle in conflict.",4,0,"",13,754,0,0,0,0,1
"3153",3153,8703,"nebenzia at stakeout on the middleeast we call for an immediate ceasefire  restart peace negotiations.",4,0,"",13,115,0,0,0,0,0
"3154",3154,8741,"i was brought up on the lie of a two state solution to the israelpalestine conflict. but it was just a cheap trick i was fooled",4,-1,"",13,136,1,0,1,0,1
"3155",3155,8747,"lokpobiri nigeria is still one country because of niger deltas oil when you totally undermine a people and think that they can go to hell and nothing can happen it breeds conflict.",4,0,"",13,125,0,0,0,0,1
"3156",3156,8751,"marry someone who handles conflict with maturity. someone who lets you know when he is annoyed with you. someone who treats you with respect even when he is struggling not to scream at you. someone who is willing to make compromises because of love.",4,0,"",13,313,0,0,0,0,1
"3157",3157,8754,"she reads 220 names in 13 minutes which makes 3.5 seconds per name. if the names of the palestinians killed by israel in conflict since 2008 were read at that rate it would take somewhere around 7 hours!",4,-1,"",13,209,1,0,0,0,1
"3158",3158,8774,"hamas release a video with israeli children with the caption hamas fighters showing compassion for children in the midst of the kibbutz 'holet' battles on day one of operation alaqsa flood.",4,-1,"",13,96702,1,0,0,1,0
"3159",3159,8823,"we now have confirmation 1. israeli intelligence services warned the government of an impending terror attack by hamas from gaza. 2. the cia also warned the israeli government. netanyahu already under criminal investigation for corruption is in a dire political situation.",4,1,"",13,9906,1,1,0,1,0
"3160",3160,8835,"hamas kidnapped israeli children and are holding them hostage to protect themselves. why children? because they know israel will do anything they can to not harm civilians while hamas does everything they can to kill civilians.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,3797,1,0,0,1,0
"3161",3161,8847,"showing a picture of a map is now hamas propaganda what a time to be alive.",4,-1,"",13,17141,0,0,0,1,0
"3162",3162,8865,"chicago city council attempted to consider a resolution in support of israel the meeting was shut down by an angry crowd of hamas supporters police involved no surprise chicago's leaders are leftwing hamas supporters city is infested with jihads",4,1,"",13,1303,1,0,0,1,0
"3163",3163,8875,"as an advocate for human rights justice freedom and peace i stand firmly with all innocent civilians caught in the crossfires of terrorism and war. i unequivocally condemn hamass brutalities against the people of israel. i also condemn them and their primary funder the",4,1,"",13,2196,1,0,0,1,0
"3164",3164,8878,"i keep hearing people say that we have to draw the distinction between palestinians and hamas. i would say i totally agree with that if and only if palestinians are down to fight hamas with israel. and if they are unwilling to do that then i dont believe we are talking about",4,1,"",13,2605,1,0,0,1,0
"3165",3165,8891,"i think diplomats from governments who regularly meet with iran's foreign minister should take a very close look at this picture. this is hossein amirabdollahian today seated next to saleh alarouri the deputy head of the hamas politburo which has burned babies raped",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,1026,0,0,0,1,0
"3166",3166,8914,"netanyahu and biden have declared hamas worse than isis by design their rhetoric leads to ruin",4,-1,"",13,1063,0,0,0,1,0
"3167",3167,8959,"look to the anger of the people they are eating the flag of israel. protest against israel in peshawar pakistan. gaza  israel palestine gazaunderattack hamas hamasterrorists freepalastine freepalestine telaviv",4,-1,"",13,320,1,1,1,1,0
"3168",3168,8962,"protests in london in support of palestine and gaza and condemning what israel is doing to hamas stopgazanakaba gazaunderattack  gazagenocide freegaza therealimage israeliwarcrimes isrealpalestineconflict gaza hamas israel gaza",4,-1,"",13,308,1,1,1,1,1
"3169",3169,8977,"i should be clearer here on who allowed hamas to fester likud. for decades likud torpedoed oslo expanded settlements in wb undermined fatah and bolstered hamas to divide palestinians. last straw was bibi ignoring egypt's warning bc he'd have idf defend settlements instead.",4,-1,"",13,306,0,0,0,1,0
"3170",3170,9008,"dearand maga while you were busy trying to tell us that putin isnt such a bad guy for invading ukrainehe was providing russian made guns and ammunition to hamas.",4,1,"",13,152,0,0,0,1,0
"3171",3171,9009,"israel is wrong. such a horrific thing to say. this is what terrorists and people who plan genocide say.hamas terrorists probably said the same when planning to kill israeli civilians. israeli president says there are no innocent civilians in gaza",4,-1,"",13,137,1,1,0,1,0
"3172",3172,9013,"mario is acting as hamas media wing. he is literally doing more for hamas than hamas is doing for hamas. at what point do idiots stop supportinghim?",4,1,"",13,123,0,0,0,1,0
"3173",3173,9042,"to the citizens of gaza. listen to the idf. hamas wants you to stay because they need you as human shields. you do not want to be in the building when this happens. and it will.",4,1,"",13,47644,0,1,0,1,0
"3174",3174,9057,"my mom does tajweed and quran memorization classes via zoom with a bunch of women from different parts of the world. a woman whos part of it living in gaza died during the class. an explosion happened as she was online. allah yar7amha this is unreal.",4,-1,"",13,43477,0,1,0,0,0
"3175",3175,9064,"amnesty's crisis evidence lab has verified that israeli military units striking gaza are equipped with white phosphorus artillery rounds. we are investigating what appears to be the use of white phosphorus in gaza including in a strike near a hotel on the beach in gaza city.",4,0,"",13,19443,1,1,0,0,0
"3176",3176,9071,"i have no words to express my awe admiration and broken heart for people like this. i dont know if i could be say this if it was my mother. but hes right. we need peace. the hostages need to be freed. gaza needs to be freed.",4,-1,"",13,27574,0,1,0,0,0
"3177",3177,9084,"i think of disabled people in conflicts. there are people in gaza right now who need electricity to breathe or move. there are people who physically cant make the long arduous journey to possible safety. telling disabled people 24 hours to leave is telling them to die.",4,-1,"",13,24827,0,1,0,0,1
"3178",3178,9101,"the use of white phosphorus in gaza one of the most densely populated areas in the world magnifies the risk to civilians and violates the international humanitarian law prohibition on putting civilians at unnecessary risk.  human rights watch",4,-1,"",13,14559,0,1,0,0,0
"3179",3179,9108,"palestinian journalist plays with a little baby boy who survived an lsraeli airstrike in gaza.",4,-1,"",13,19816,0,1,0,0,0
"3180",3180,9156,"o allah! protect and comfort the people of palestine. ease their pain and suffering. calm their hearts amid the turmoil and devastation. grant them a swift end to the decades of oppression and suffering. grant them the victory they deserve. aameen.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,80770,0,0,1,0,0
"3181",3181,9163,"these are civil egyptians crossing the palestinian border to deliver water and food stuffs to palestine",4,-1,"",13,40084,0,0,1,0,0
"3182",3182,9269,"mind you palestine welcomed holocaust survivors with open arms and protected them and this is how they were rewarded",4,-1,"",13,6940,0,0,1,0,0
"3183",3183,9301,"death trap! massacre! the israeli military ordered palestinians in northern gaza to evacuate their houses and leave to the south. however israeli warplanes bombed palestinians while they were evacuating leaving 70 dead. palestine gazagenocide gazaunderattack",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,1328,1,1,1,0,0
"3184",3184,9302,"a journalist in palestine says it was a trick. israel is playing with us with our people. firstly the israeli military urged 1.1 million civilians in gaza's north to move south. thousands of palestine people started moving to south by buses cars carrying some needful stuffs",4,-1,"",13,1535,1,1,1,0,0
"3185",3185,9305,"seeing some of my queer friends pass around historical speeches by leslie feinberg and poetry by june jordan for the liberation of palestine. perhaps now is an appropriate time to revive forbidden colors by flix gonzleztorres 1988.",4,-1,"",13,2582,0,0,1,0,0
"3186",3186,9317,"pti women wing north punjab held protest at different venues in solidarity with palestine",4,-1,"",13,2925,0,0,1,0,0
"3187",3187,9352,"palestine  the israeli occupation forces deceived the citizens of gaza after warning them to leave their homes  enabling by givingthe green light. gazagenocide",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,1071,1,1,1,0,0
"3188",3188,9375,"london march for palestine tomorrow saturday 14 october at 12pm in front of the bbc portland place london",4,-1,"",13,1458,0,0,1,0,0
"3189",3189,9387,"if you are a muslim and you feel really unbothered by all that's happening in palestine right now your mn is really really sick.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,1784,0,0,1,0,0
"3190",3190,9396,"guess who taught paragliding to the palestinian terrorists. a liberal german diplomat. in july 2023 sven kuhn von burgsdorff claimed he had carried out the first gaza paragliding flight in history. once you have a free palestine a free gaza you can do exactly the same",4,1,"",13,1169,0,1,1,0,0
"3191",3191,9401,"if afghanistan shared a border with palestine. things would be different right now.",4,-1,"",13,3695,0,0,1,0,0
"3192",3192,9426,"you're worried about losing professional opportunities for standing with palestine? half of gaza inhabited by more than a million people may likely be flattened in the next day by a nuclear armed military backed by the world's strongest superpower is silence even an option rn?",4,-1,"",13,1248,0,1,1,0,0
"3193",3193,9479,"there is an unspoken rule in western media that when israel murders a journalist they have to pretend they don't know who did it.",4,-1,"",14,34032,1,0,0,0,0
"3194",3194,9491,"breaking israel has murdered 724 palestinian children in gaza since october 7th. thats over 100 children per day. there will be no us eu or un condemnation because the us eu and un are granting cover to these war crimes.",4,-1,"",14,19944,1,1,0,0,0
"3195",3195,9530,"a major protest against israel is taking place in london right now",4,-1,"",14,21160,1,0,0,0,0
"3196",3196,9583,"new new york city mayor eric adams has a brief moment of clarity as he shreds new yorkers for celebrating palestine while jews were murdered in israel. we are not alright when right here in the city of new york you had those who celebrate at the same time when the",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,18991,1,0,1,0,0
"3197",3197,9591,"so lets talk about this nonsense 1 the warnings for evacuation started 5 days ago. 2 the 24 hours is from the un. israel has said they understand it could take longer. 3 hamas is actively trying to keep people from leaving to use them as human shields. 4 what other",4,1,"",14,16358,1,0,0,1,0
"3198",3198,9628,"let me get this straight. israel wants to ethnically cleanse the palestinians with weapons my tax dollars funded. and groups such as the adl will then demand that i must take the palestinians into my homeland and fund their housing and medical care. and we will be expected to",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,13866,1,0,0,0,0
"3199",3199,9633,"the last time israel engaged in ground battles they got their a kicked by hezbollah in 2006. since then they only drop bombs on babies. if israel enters gaza they will suffer devastating consequences. their soldiers are trained to murder from a distance not fight.",4,-1,"",14,9750,1,1,0,0,0
"3200",3200,9697,"benjamin netanyahu talks about turning israel into a lab for genetic and medical records.",4,1,"",14,2138,1,0,0,0,0
"3201",3201,9725,"i have researched and written on international law concerning the prohibition and war crime of collective punishment for over twenty years. what is happening in gaza is the most flagrant instance of unlawful collective punishment i have observed in any conflict in that time",4,-1,"",14,3212,0,1,0,0,1
"3202",3202,9734,"if you want to understand the humanitarian crisis unfolding in gaza  the israelpalestine conflict you should regularly watch ravish kumar's excellent daily exposes.",4,-1,"",14,3490,1,1,1,0,1
"3203",3203,9758,"the hottest place in hell is reserved for those who remain neutral in times of great moral conflict.  martin luther king jr.",4,0,"",14,3087,0,0,0,0,1
"3204",3204,9778,"collection of all the fake news so far from the israel palestine hamas conflict with this much fake manufactured conflict already in such a short time youve got to wonder if theyre trying to push for ww3",4,0,"",14,735,1,0,1,1,1
"3205",3205,9781,"its so perfectly emblematic of the american political system that during a military conflict the most controversial thing you can call for is a ceasefire",4,0,"",14,1558,0,0,0,0,1
"3206",3206,9809,"one of the best summary of israel conflict",4,0,"",14,598,1,0,0,0,1
"3207",3207,9817,"there are more people who have educated themselves on the israelpalestine conflict now it's not as easy to just call everybody an antisemite to make them shut up about the palestinians living under apartheid that's why some western countries are taking away freedom of speech",4,-1,"",14,519,1,0,1,0,1
"3208",3208,9848,"can you believe that there are people who seriously believe that they can solve ai alignment while not even being able to solve the middle east conflict",4,0,"",14,1378,0,0,0,0,1
"3209",3209,9891,"while the world is torn in two sides amid the ongoing israel palestine conflict heres a balanced perspective from gurudev and a potential solution to the violence that has taken the lives of many innocent people",4,0,"",14,227,1,0,1,0,1
"3210",3210,9895,"the ichree released its final report today detailing human rights violations committed during the twoyear war in tigray amhara afar  ongoing conflict in oromia region before its mandate was terminated. justice4tigraygenocide",4,0,"",14,85,0,0,0,0,1
"3211",3211,9897,"a flood of misinformation shapes views of israelgaza conflict the barrage of false images memes videos and postsmostly generated from within the region itselfis making it difficult to assess what is real. gifted article",4,0,"",14,177,1,1,0,0,1
"3212",3212,9904,"south africa's president cyril ramaphosa has reiterated support for palestinians in the ongoing conflict between israel and hamas. zionismexplained",4,-1,"",14,210,1,0,0,1,1
"3213",3213,9915,"the french presidency we asked iran and hezbollah to stay away from the war between israel and hamas and warned them against escalating the conflict.",4,0,"",14,310,1,0,0,1,1
"3214",3214,9917,"palestine is surrounded by muslim countries.each neighboring nation is reluctant to acceptpalestinian refugees . europe welcomed tons of refugees. not knowing or understanding their culture. izlam is all about conflict. coexistence is not in their dictionary.sad",4,1,"",14,184,0,0,1,0,1
"3215",3215,9920,"the report gives the most detailed picture yet of human rights violations and abusesagainst civilians inethiopiaduring the twoyear conflict in tigray it means that theworld is waiting for justice to rain downfrom heavenjustice4tigray",4,0,"",14,65,0,0,0,0,1
"3216",3216,9928,"barack obama delivered remarkable remarks on the israelpalestine conflict in an older video.",4,0,"",14,958,1,0,1,0,1
"3217",3217,9929,"the report documents staggering scale of violations  ongoing conflict in oromia region before its mandate was terminated returnichree justice4tigraygenocide",4,0,"",14,69,0,0,0,0,1
"3218",3218,9962,"saturday afternoon propalestine campaignershave taken to the streets of glasgow and london to protest over the conflict in gaza and israel. banners reading free palestine and boycott apartheid israel are carried by marchers through the city centre.",4,-1,"",14,143,1,1,1,0,1
"3219",3219,9964,"othman urged theinternational communitynot toforget the conflicts victims. hecalled forstrengthened monitoring ofconditions on the ground universal jurisdiction for prosecutions abroad. justice4tigraygenocide",4,0,"",14,57,0,0,0,0,1
"3220",3220,9980,"those urging israel to invade gaza with maximalist goals are pushing their ally into a strategic and political catastrophe warns . not only are the potential costs extremely high but the risk of the conflict spreading is alarmingly large.",4,1,"",14,97,1,1,0,0,1
"3221",3221,9990,"i know it seems useless but if this unconscionable crime is to happen never again the laws of humanity the rules of war the conventions of conflict they need to apply to israel. only if israel is held to the same standards as any other nation will this bloodthirst end.",4,-1,"",14,345,1,0,0,0,1
"3222",3222,10006,"i really hope folks are taking notes of the celebrities and corporations etc whore moving mad during this conflict. our memories need to be long indeed when its time to remember who supported this genocide.",4,-1,"",14,199,0,0,0,0,1
"3223",3223,10025,"women  operations. peacebegins womenpeacesecurity",4,0,"",14,94,0,0,0,0,0
"3224",3224,10038,"sfj donates 21000 to the un world food programme for those innocent civilians besieged in the gaza strip.sikhs call for deescalation on all sides of this horrific conflict which could lead to a global nuclear war.",4,0,"",14,91,0,1,0,0,1
"3225",3225,10039,"the ichree released its final report today detailing human rights violations committed during the twoyear war in tigrayamhara afar  ongoing conflict in oromia region before its mandate was terminated justice4tigraygenocide",4,0,"",14,36,0,0,0,0,1
"3226",3226,10045,"as sadiq khan continues to send out increasingly disingenuous messages surrounding the israelhamas conflict its a perfect time to remind everyone that this is a man who consulted for the legal defence of a 911 terrorist. we see you khan.",4,1,"",14,103,1,0,0,1,1
"3227",3227,10068,"footage retrieved from dead hamas terrorist's gopro camera in kfar aza shows pictures prior to the attack of military training for children. credit",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,19215,0,0,0,1,0
"3228",3228,10091,"today woman at the propalestine rally in mississauga outside of toronto defends the terrorists. says it's against islam to behead babies. hamas is not a terrorist group... everything that they do is justified.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,7610,0,0,1,1,0
"3229",3229,10101,"according to the logic of collective punishment we're seeing circulated with regard to gazans and hamas all american civilians deserve to die horribly because they permit themselves to be ruled by a regime which is orders of magnitude more violent and destructive than hamas.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,3179,0,1,0,1,0
"3230",3230,10114,"hamas' premeditated war strategy against israel is exposed by the new federal state of china",4,1,"",14,1113,1,0,0,1,0
"3231",3231,10183,"breaking russia calls on the united nations security council to vote for immediate israel and hamas humanitarian truce. thoughts?",4,0,"",14,656,1,0,0,1,0
"3232",3232,10214,"look! the conservatives are planning to capitalize on the hamas attacks to do racisms and fascisms domestically!",4,-1,"",14,275,0,0,0,1,0
"3233",3233,10219,"turning off electricity and water for an entire civilian population of over 2 million people isnt targeting hamas. bombing civilians as they flee on the route prescribed by idf is not targeting hamas.",4,-1,"",14,268,0,0,0,1,0
"3234",3234,10229,"to all of you posting under gazagenocide or gazaevacuation look at this video alleging that israeli bombed fleeing civilians in gaza. big lie. they didnt. hamas used a car bombvbied to kill their own people. hamas doesnt care about you and will use kill and discard you",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,190,1,1,0,1,0
"3235",3235,10256,"hamasisisis hams no es palestina y de haber estado t en israel al alcance del ataque de hamas ya seras muerto o rehn hamas is not palestine and if you had been in israel within the reach of hamas attacks you'll be already dead or a hostage image",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,92,1,0,1,1,0
"3236",3236,10269,"it was likely hamas that caused this explosion in the midst of evacuation. they hurt citizens in order to blame it on israel. it possibly may have come from the white van.",4,1,"",14,104,1,0,0,1,0
"3237",3237,10289,"brilliant writing by. it isnt that difficult. you can condemn hamas and name its actions as evil even as you support the palestinians in their quest for a life free of occupation and oppression.",4,0,"",14,308,0,0,0,1,0
"3238",3238,10291,"i know yall like to complain about twitter but they are reporting those documents about hamas wanting to target schools as facts on msnbc and on twitter ive only seen them mercilessly mocked as extremely subpar misinformation",4,-1,"",14,215,0,0,0,1,0
"3239",3239,10317,"44 of the 2 million civilians in gaza are 14 years old or younger.",4,-1,"",14,39336,0,1,0,0,0
"3240",3240,10453,"a pilgrim praying for palestineat kabah.",4,-1,"",14,25061,0,0,1,0,0
"3241",3241,10471,"today german police cracked down on peaceful protesters in munich supporting palestinians' basic rights jeopardising the freedom of speech and freedom to peaceful assembly. germany palestine",4,-1,"",14,6695,0,0,1,0,0
"3242",3242,10472,"palestine  if you cant left the injustice at least tell everyone about it. gaza.",4,-1,"",14,6078,0,1,1,0,0
"3243",3243,10492,"when palestine is liberated and israel falls as it eventually will its memory will be recalled as a mere blip in history just like rhodesia remembered only for its racism the enormous violence it perpetrated and as a cautionary tale of the dangers of supremacist ideologies.",4,-1,"",14,9600,1,0,1,0,0
"3244",3244,10509,"these two palestine protestors at the rally in london have images of paragliders taped to them hamas sent terrorists on paragliders to a rave in israel where they massacred the civilians this is encouraging terrorism arrest them",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,6317,1,0,1,1,0
"3245",3245,10512,"new ive seen messages sent from the labour leadership telling its mps and council leaders not to attend any palestine related protests and demonstrations this weekend  regardless of what they are",4,-1,"",14,3943,0,0,1,0,0
"3246",3246,10515,"palestine  20 people were killed and over 80 were injured after bombing al fakhoura area by israeli warplanes. 14.10.23",4,0,"",14,2486,1,0,1,0,0
"3247",3247,10520,"glasgow now! with free free palestinemarching toward bbc! thousands of people!",4,-1,"",14,5155,0,0,1,0,0
"3248",3248,10528,"in the age of information ignorance is a choice here is some books and resources to educate yourself about palestine history and that its never a trend but a 75 years long of oppression and colonialism",4,-1,"",14,2656,0,0,1,0,0
"3249",3249,10557,"stop putting dedismemberedinjured bodies on the tl its is necessary to do so. we cannot stay silent about the horrid situation going on in palestine about the thousands of innocent lives being taken we have to continue spreading awareness",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,2816,0,0,1,0,0
"3250",3250,10567,"los angeles says justice for palestine! freepalestine",4,-1,"",14,3401,0,0,1,0,0
"3251",3251,10568,"lgbt may stand with palestine. but hamasgoverned gaza by no means stands with lgbt.",4,1,"",14,2623,0,1,1,1,0
"3252",3252,10602,"early reports are that over 10000 people were out in the streets of chicago today demanding an end to the brutal attacks by israeli forces on civilians in gaza and for a free palestine.",4,-1,"",14,2592,1,1,1,0,0
"3253",3253,10608,"green smoke atop a bus shelter with palestinian flag and iconic scenery in the background. this is mississauga canada. my hometown. cdnpoli palestine gaza israel",4,-1,"",14,1892,1,1,1,0,0
"3254",3254,10650,"san francisco marches 15 blocks long for palestine and gaza.",4,-1,"",14,1368,0,1,1,0,0
"3255",3255,10656,"this is how several european countries repressed propalestine protests ignoring the freedom of speech.",4,-1,"",14,873,0,0,1,0,0
"3256",3256,10672,"speaking of ethnic cleansing in palestine by the israelis... reminder that from 1945 to 1950 between 12 and 14 million germans were ethnically cleansed from eastern europe. between 2 and 2.5 million of these were murdered in the process. footnotesofhistory",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",14,1775,1,0,1,0,0
"3257",3257,10690,"a landlord from illinois reportedly motivated by the israelhamas war just killed 6yearold muslim boy wadie al fayoume stabbed him 26 times and seriously injured his mother. the landlord reportedly shouted you muslims must die!",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,62504,1,0,0,1,0
"3258",3258,10696,"has enough time to tweet at me but still hasnt provided any evidence for their claim that 40 babies were beheaded by hamas.",4,1,"",15,65199,0,0,0,1,0
"3259",3259,10703,"i was challenged by a defender of israel's army to present a list of israeli war crimes since the 7th of october quoting 'chapter and verse'. well here it is",4,-1,"",15,36759,1,0,0,0,0
"3260",3260,10716,"i have now directed coverage of 4 israeli wars in gaza and this is the 5th. in each an average of 2025 of hamas rockets fired from gaza fall short and land in gaza often killing gazan civilians. these deaths are all blamed on israel by hamass gaza health ministry",4,1,"",15,27177,1,1,0,1,0
"3261",3261,10726,"as a jewish community we boycott mcdonald's due to its support for the occupying zionist israel. such companies are definitely a major obstacle to peace. we invite everyone to boycott mcdonald's. zionists are not jews. zionism is not judaism. boycottmcdonalds",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,25131,1,0,0,0,0
"3262",3262,10750,"point 2 israel has a history of lying about use of human shields",4,-1,"",15,19566,1,0,0,0,0
"3263",3263,10751,"biden is now telling americans stuck in israel that any help he gives them going home they have to pay back in full. but those damn illegals get free flights to any destination in america along with free hotel rooms in city centers. i swear this biden guy is the scum of",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,27505,1,0,0,0,0
"3264",3264,10781,"benjamin netanyahu is a baby killer. thank you for showing us the real face of israel. i was once a supporter of the abraham accords and made many people i still consider as friends. but what is happening is beyond reason or acceptance. illegal weapons mass genocide and",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,12552,1,0,0,0,0
