all_fd601ea4e86b84c636ab557a9002657928071086f3c592fa5d1a6c7759efa03c,,,,,,,,,,
platform,Tweet,Sentiment,,,,,,,,
youtube,"El grupo islamista palestino Hamás lanzó el 7 de octubre el mayor ataque contra Israel en años, matando a decenas de personas e hiriendo a cientos en un asalto sorpresa. En respuesta, Israel adelanta una serie de ataques aéreos en la Franja de Gaza y emitió la orden de movilización de sus reservistas. Nuestros corresponsales Federico Cué Barberena y Janira Gómez Muñoz nos traen todos los detalles.


🔔 Suscriba a nuestra cadena en YouTube: https://f24.my/YTes
🔴 En VIVO - Siga FRANCE 24 aquí: https://f24.my/YTliveES

🌍 Nuestro sitio: https://www.france24.com/es/

Únase a la comunidad Facebook: https://f24.my/FBes
Siganos en X (Twitter): https://f24.my/Xes
Descubre las noticias en imágenes en Instagram: https://f24.my/IGes
Recibe las últimas noticias en Telegram: https://f24.my/TGes",,376315,"{'comment_count': '40', 'like_count': '3194', 'view_count': '376275'}",FRANCE 24 Español,,2023-10-07 13:43:41,,https://www.youtube.com/watch?v=uc5JsAjpQ08,https://i.ytimg.com/vi/uc5JsAjpQ08/default.jpg
youtube,"खबरों को विस्तार से पढ़ने के लिए क्लिक करे यहां- https://www.thelallantop.com/

LT Premium जॉइन करने के लिए नीचे दिए लिंक पर क्लिक करें: https://www.youtube.com/channel/UCx8Z14PpntdaxCt2hakbQLQ/join

In this video, Saurabh Dwivedi explains the Israel Palestine Conflict as the tensions between Israel and Palestine have reached their peak.  Palestinian militants fired several rockets from Gaza. After this, Israeli security forces also carried out strong airstrikes on Philistenian territories. We have explained:

1. Reason behind Israel Palestine War
2. What's the reason behind this fresh violence?
3. What's the history of Temple Mount, called Haram-al-Sharif by Muslims?
4. What's the history of Al-Aqsa mosque and Dome of the Rock?
5. What's Temple Mount?

Why Jerusalem is so dear to Jews, Christians and Muslims? Watch the video to know about it.

Instagram: https://www.instagram.com/thelallantop/
Facebook: https://www.facebook.com/thelallantop/
Twitter: https://twitter.com/TheLallantop

Produced By: The Lallantop
Edited By: Ved Prakash",,4072653,"{'comment_count': '7286', 'like_count': '57163', 'view_count': '4065367'}",The Lallantop,,2023-10-08 09:40:18,,https://www.youtube.com/watch?v=1tsqw1-WCog,https://i.ytimg.com/vi/1tsqw1-WCog/default.jpg
youtube,"#tribuntimur #tribunviral #rusiavsukraina

TRIBUN-TIMUR.COM - Ratusan warga Israel melarikan diri dari sebuah festival keagamaan di padang pasir karena panik saat militan Palestina menyerbu tempat tersebut.
Kepanikan itu tergambar dari tayangan video yang beredar di media sosial.
Tampak pemandangan kekacauan di gurun.
Serangan terhadap festival tersebut terjadi di tengah gelombang serangan mendadak yang dilakukan kelompok militan Palestina ke Israel selatan pada Sabtu (7/10/2023).
Salah satu peserta, bernama Daniel, mengatakan kepada media Israel, mendadak muncul peringatan tanda bahaya serangan.
Warga Israel terlihat berteriak, berlari, dan masuk ke dalam mobil ketika mereka berusaha melarikan diri dari lokasi kejadian.
Rekamanyapun menuai berbagai komentar dari warganet.

Video: Charly
Narator: Ririn

(TRIBUN-TIMUR.COM)
Update info terkini via http://tribun-timur.com/

Follow akun Instagram http://bit.ly/IGTribunTimur
Follow akun Twitter http://bit.ly/twitterTribunTimur
Follow dan like fanpage Facebook http://bit.ly/FBTribunTimurMks
YouTube business inquiries: 081144407111",,477343,"{'comment_count': '2294', 'like_count': '3580', 'view_count': '475049'}",Tribun Timur,,2023-10-08 05:04:21,,https://www.youtube.com/watch?v=qpEaiI-Lzp8,https://i.ytimg.com/vi/qpEaiI-Lzp8/default.jpg
youtube,"Dozens of rockets have been fired at Israel from Gaza in a surprise rocket attack. The rocket fire is still ongoing. And infiltrators from Gaza are attacking Israel on land. Get the latest on the Gaza rockets being fired at Israel and land attack on Israel in our LIVE breaking news coverage.

Rocket alarms have been sounding at a number of locations in Israel. In this interactive live stream, host Steve Lookner brings you the latest updates on the rocket and land attack from Gaza at Israel, and he’ll also read your comments and questions on the air!

Follow us on Twitter!  http://twitter.com/AgendaFreeTV
Follow us on Facebook!  http://www.facebook.com/AgendaFreeTV

Your donations keep us on the air!
Donate at http://agendafree.tv

Or get cool Agenda-Free TV rewards by supporting us on Patreon: http://www.patreon.com/agendafreetv

Don't want to miss a stream? Get notified whenever we’re going live to cover breaking news by signing up for our free Discord notifications!
https://discord.gg/agenda-freetv
(You can also chat in the Discord with other viewers when we’re not on the air!)",,297231,"{'comment_count': '151', 'like_count': '5649', 'view_count': '297080'}",Agenda-Free TV,,2023-10-07 12:12:57,,https://www.youtube.com/watch?v=UEB-fjBQZTg,https://i.ytimg.com/vi/UEB-fjBQZTg/default.jpg
youtube,"The Palestinian group Hamas has launched the biggest attack on Israel in years with many killed, hostages taken, and fighting raging after a surprise assault that included gunmen entering Israeli towns after a barrage of rockets fired from the Gaza Strip. Israel said Hamas has declared war as its army mobilised and air force launched strikes on Gaza with Prime Minister Benjamin Netanyahu promising harsh retaliation. Amid this, Sharukh khan's post on Palestine is viral. Watch the video to know what SRK said on Israel-Palestine war.

Story - https://www.thelallantop.com/entertainment/post/shahrukh-khan-old-tweet-viral-on-israel-palestine-conflict-amidst-hamas-attack

खबरों को विस्तार से पढ़ने के लिए क्लिक करे यहां- https://www.thelallantop.com/

LT Premium जॉइन करने के लिए नीचे दिए लिंक पर क्लिक करें: https://www.youtube.com/channel/UCx8Z14PpntdaxCt2hakbQLQ/join

Instagram: https://www.instagram.com/thelallantop/
Facebook: https://www.facebook.com/thelallantop/
Twitter: https://twitter.com/TheLallantop

Produced By: The Lallantop
Edited By:Pankaj",,654419,"{'comment_count': '3349', 'like_count': '8397', 'view_count': '651070'}",The Lallantop,,2023-10-08 14:48:00,,https://www.youtube.com/watch?v=PIpsUk6Ubow,https://i.ytimg.com/vi/PIpsUk6Ubow/default.jpg
youtube,"Militan Palestina di Jalur Gaza melakukan Operasi Al-Aqsa ke Israel selatan yang belum pernah terjadi sebelumnya pada hari Sabtu, 7 Oktober 2023.


Militer Israel menempatkan negara itu dalam keadaan siaga perang dan mulai menyerang target-target di Gaza sebagai tanggapan, menyiapkan panggung untuk apa yang kemungkinan akan menjadi babak baru pertempuran sengit antara musuh-musuh bebuyutan. 




#tank #israel #gaza


Video Editor: Re",,526067,"{'comment_count': '1816', 'like_count': '4668', 'view_count': '524251'}",Tribun Jateng,,2023-10-07 07:39:48,,https://www.youtube.com/watch?v=NcpwjbgWhok,https://i.ytimg.com/vi/NcpwjbgWhok/default.jpg
youtube,"Palestinian fighters seizing Israeli tanks in Gaza, after launching a surprise military attack against Israel in the early hours of Saturday morning.

Israeli medics have said at least 40 Israelis have been killed and more than 740 wounded since the start of the attack by the Palestinian groups based in Gaza. 

The scale of the assault, which is still ongoing, is unprecedented in nature

Subscribe to our channel: http://ow.ly/AVlW30n1OWH

Middle East Eye Website: https://middleeasteye.net
Follow us on TikTok: https://www.tiktok.com/@middleeasteye
Follow us on Instagram: https://instagram.com/MiddleEastEye
Like us on Facebook: https://facebook.com/MiddleEastEye
Follow us on Twitter: https://twitter.com/MiddleEastEye",,3725750,"{'comment_count': '7877', 'like_count': '88332', 'view_count': '3717873'}",Middle East Eye,,2023-10-07 13:22:40,,https://www.youtube.com/watch?v=e-IpJ5T6IRc,https://i.ytimg.com/vi/e-IpJ5T6IRc/default.jpg
youtube,"El grupo islamista palestino Hamás lanzó el sábado 7 de octubre el mayor ataque contra Israel en años. ¿Cómo logró Hamás coordinar este ataque masivo e infiltrar las defensas israelíes? ¿En qué momento llega la escalada? ¿Cómo responderá Israel? Bryan Acuña, licenciado en relaciones internacionales y experto en Medio Oriente responde los interrogantes y nos amplía el contexto.


🔔 Suscriba a nuestra cadena en YouTube: https://f24.my/YTes
🔴 En VIVO - Siga FRANCE 24 aquí: https://f24.my/YTliveES

🌍 Nuestro sitio: https://www.france24.com/es/

Únase a la comunidad Facebook: https://f24.my/FBes
Siganos en X (Twitter): https://f24.my/Xes
Descubre las noticias en imágenes en Instagram: https://f24.my/IGes
Recibe las últimas noticias en Telegram: https://f24.my/TGes",,1126699,"{'comment_count': '2595', 'like_count': '12908', 'view_count': '1124104'}",FRANCE 24 Español,,2023-10-07 13:47:32,,https://www.youtube.com/watch?v=Ggl01GOueI0,https://i.ytimg.com/vi/Ggl01GOueI0/default.jpg
youtube,"#tribuntimur #tribunviral #israelpalestine 

TRIBUN-TIMUR.COM - Peran Israel-Palestina

 Perdana Menteri Benjamin Netanyahu mengatakan Israel sedang ""berperang"" setelah militan Gaza melancarkan serangan mendadak pada hari Sabtu, menembakkan ribuan roket dan memasuki Israel melalui darat, laut dan udara menggunakan paralayang.  Setidaknya 40 orang tewas dan hampir 800 orang terluka di Israel, kata para pejabat.

(TRIBUN-TIMUR.COM)
Update info terkini via http://tribun-timur.com/

Follow akun Instagram http://bit.ly/IGTribunTimur
Follow akun Twitter http://bit.ly/twitterTribunTimur
Follow dan like fanpage Facebook http://bit.ly/FBTribunTimurMks
YouTube business inquiries: 081144407111",,282049,"{'comment_count': '2217', 'like_count': '2014', 'view_count': '279832'}",Tribun Timur,,2023-10-07 15:31:44,,https://www.youtube.com/watch?v=ne2nZ5HQ1CI,https://i.ytimg.com/vi/ne2nZ5HQ1CI/default.jpg
youtube,"खबरों को विस्तार से पढ़ने के लिए क्लिक करे यहां- https://www.thelallantop.com/

LT Premium जॉइन करने के लिए नीचे दिए लिंक पर क्लिक करें: https://www.youtube.com/channel/UCx8Z14PpntdaxCt2hakbQLQ/join

After Hamas’ attack on Israel, Israeli media and analysts are questioning Mossad’s inability to intercept the situation. More than 600 Israelis have been killed in the attack

Dozens of armed Palestinian gunmen were able to cross the heavily fortified border between Israel and the Gaza Strip, while thousands of rockets were fired from Gaza into Israel. With the combined efforts of Shin Bet, Israeli domestic intelligence, Mossad, its external spy agency and all the assets of the Israel Defense Forces, it is frankly astounding that nobody saw this coming.
Or if they did, they failed to act on it. Israel has arguably the most extensive and well-funded intelligence services in the Middle East.


In this video, You will get to learn;
- Why did Mossad fail in intercepting the attack?
- What did Israeli media write on the intelligence failure?
- And, Where will this failure lead?

Watch the video to know all about these in detail.

#Mosad #Israel #Palestine


Instagram: https://www.instagram.com/thelallantop/
Facebook: https://www.facebook.com/thelallantop/
Twitter: https://twitter.com/TheLallantop

Produced By: The Lallantop
Edited By: Ved Prakash",,1272346,"{'comment_count': '2356', 'like_count': '13881', 'view_count': '1269990'}",The Lallantop,,2023-10-08 13:15:04,,https://www.youtube.com/watch?v=u58iNeqwKRI,https://i.ytimg.com/vi/u58iNeqwKRI/default.jpg
youtube,"खबरों को विस्तार से पढ़ने के लिए क्लिक करे यहां- https://www.thelallantop.com/

LT Premium जॉइन करने के लिए नीचे दिए लिंक पर क्लिक करें: https://www.youtube.com/channel/UCx8Z14PpntdaxCt2hakbQLQ/join

In this video, we explore the multi-faceted aspects of the ongoing conflict in Israel and Palestine. Not only has Hamas launched attacks on Israel, but Hezbollah from Lebanon has also entered the fray. This raises questions about whether the scope of this war could extend beyond Israel and Palestine. Hamas claims that Israeli actions had harmed Al-Aqsa Mosque, but is this the sole reason behind the conflict? We delve into the involvement of various nations in this crisis and the historical significance of Al-Aqsa Mosque or Temple Mount, viewed differently by Jewish and Muslim communities. Understanding the reasons behind this conflict is crucial. On a global scale, Indian Prime Minister Narendra Modi has expressed solidarity with Israel. We also analyze India's historical stance on the Israel-Palestine conflict and how it differs now. Who is provoking Hamas, and who stands alongside them?

Subscribe for more updates and share your thoughts in the comments section below.

Instagram: https://www.instagram.com/thelallantop/
Facebook: https://www.facebook.com/thelallantop/
Twitter: https://twitter.com/TheLallantop

Produced By: The Lallantop
Edited By:Asad",,609864,"{'comment_count': '1083', 'like_count': '7174', 'view_count': '608781'}",The Lallantop,,2023-10-08 18:24:15,,https://www.youtube.com/watch?v=FZnduQ07Dxk,https://i.ytimg.com/vi/FZnduQ07Dxk/default.jpg
youtube,,,461155,"{'comment_count': '1100', 'like_count': '12170', 'view_count': '460055'}",Azteca Noticias,,2023-10-07 23:30:02,,https://www.youtube.com/watch?v=B_H6II5EnyA,https://i.ytimg.com/vi/B_H6II5EnyA/default.jpg
youtube,"Thousands of rockets were fired Saturday morning as Hamas militants in Gaza targeted Israel, prompting Israeli Prime Minister Benjamin Netanyahu to say ""we are at war.""

SUBSCRIBE to ABC News on YouTube: https://bit.ly/2vZb6yP
Latest updates: https://abcnews.go.com/
Watch FULL EPISODES on Hulu: http://abcn.ws/3bzvQQn",,2201076,"{'comment_count': '4731', 'like_count': '44707', 'view_count': '2196345'}",ABC News,,2023-10-07 10:22:49,,https://www.youtube.com/watch?v=SypqedUgvHE,https://i.ytimg.com/vi/SypqedUgvHE/default.jpg
youtube,"Israel battered Palestinians in Gaza on Sunday (Oct 8) after suffering its bloodiest day in decades when Hamas fighters rampaged through Israeli towns, with hundreds killed on both sides. 

The spiraling violence threatens a major new Middle East war.  

Read more at https://tinyurl.com/yc7bhfjr

WATCH MORE: https://thestartv.com/c/news
SUBSCRIBE: https://cutt.ly/TheStar
LIKE: https://fb.com/TheStarOnline",,6683,"{'comment_count': '71', 'like_count': '40', 'view_count': '6612'}",The Star,,2023-10-08 15:02:24,,https://www.youtube.com/watch?v=JEq0rCnz_qw,https://i.ytimg.com/vi/JEq0rCnz_qw/default.jpg
youtube,"Hamas has launched ‘Operation Al-Aqsa Flood’ against Israel – the biggest armed offensive in decades. Videos show Palestinian fighters ‘infiltrating’ Israeli territory from Gaza, by land and air, where they are reported to have captured Israeli soldiers.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",,1702390,"{'comment_count': '4240', 'like_count': '43241', 'view_count': '1698150'}",Al Jazeera English,,2023-10-07 08:17:25,,https://www.youtube.com/watch?v=M-hRcBItxqs,https://i.ytimg.com/vi/M-hRcBItxqs/default.jpg
youtube,"The Hamas militant group has launched an unprecedented infiltration of Israel, crossing the border on foot, motorbike and apparently by air - with paragliders.

Israel has retaliated with strikes on the Gaza Strip while Prime Minister Benjamin Netanyahu declared the nation ""is at war"".

#Hamas #Israel #Gaza #Conflict #Palestine #GazaStrip #Netanyahu #Shorts

SUBSCRIBE to our YouTube channel for more videos: http://www.youtube.com/skynews 
Follow us on Twitter: https://twitter.com/skynews 
Like us on Facebook: https://www.facebook.com/skynews 
Follow us on Instagram: https://www.instagram.com/skynews 
Follow us on TikTok: https://www.tiktok.com/@skynews 

For more content go to http://news.sky.com and download our apps: Apple https://itunes.apple.com/gb/app/sky-news/id316391924?mt=8 Android https://play.google.com/store/apps/details?id=com.bskyb.skynews.android&hl=en_GB 

Sky News Daily podcast is available for free here: https://podfollow.com/skynewsdaily/ 

Sky News videos are now available in Spanish here/Los video de Sky News están disponibles en español aquí: https://www.youtube.com/channel/UCzG5BnqHO8oNlrPDW9CYJog 

To enquire about licensing Sky News content, you can find more information here: https://news.sky.com/info/library-sales",,389453,"{'comment_count': '602', 'like_count': '7193', 'view_count': '388851'}",Sky News,,2023-10-07 12:20:32,,https://www.youtube.com/watch?v=_UPSU2dEJbM,https://i.ytimg.com/vi/_UPSU2dEJbM/default.jpg
youtube,"Watch: Hamas Uses Motorised Paragliders To Cross Into Israel | Subscribe to Firstpost

Hamas used hang gliders to infiltrate into Israel. Videos show motorised paragliders being used to cross into Israel from Gaza. Hamas attacked Israel from land, sea and air. 

---

Hamas | Israel | Palestine | Gaza | Firstpost | World News | Latest News | Global News | International News | Trending News

#hamasattack #israel #palestine #gaza #firstpost #worldnews #latestnews #globalnews #internationalnews #trendingnews

Firstpost is an Indian news and media website. Get all the incisive opinions, in-depth analyses and other visual stories that matter to you and the world right here on this channel. 

Subscribe to Firstpost channel and press the bell icon to get notified when we go live.   
https://www.youtube.com/@Firstpost

Follow Firstpost on Instagram:
https://www.instagram.com/firstpost/ 

Follow Firstpost on Facebook:
https://www.facebook.com/firstpostin/ 

Follow Firstpost on Twitter: 
https://twitter.com/firstpost",,264441,"{'comment_count': '579', 'like_count': '3909', 'view_count': '263862'}",Firstpost,,2023-10-08 10:20:26,,https://www.youtube.com/watch?v=-rHqTnzKDdE,https://i.ytimg.com/vi/-rHqTnzKDdE/default.jpg
youtube,"#israel #unrest #palestine #attack #alaqsa #protest #হামাস #ইসরাইল #ফিলিস্তিন #আলআকসা #latestbanglanews #ekhondigital #ekhonnews #ekhonsangbad #এখনটিভি #এখন_টিভি #ekhontv #এখন

চলছে ভয়াবহ লড়াই, গাজায় পাল্টা হা*মলা ইসরাইলের | Palestine Protest | Israel | Ekhon TV


First-ever Business Television 'EKHON', telling about Bangladesh. Speak up and know what Bangladesh says in EKHON.

About EKHON TV: 
=============== 
EKHON TV is the Bangladesh Government Approved first Business TV Channel, where this TV creates all the business contents, program, documentaries with own team. Also Sometimes We are using some Third-Party materials where we have the specific authorization and permission to use this on YouTube.
EKHON TV has the sole rights of all contents and it does not give permission to any business entity or individual to use these contents except EKHON TV (SPICE Television Limited). 

Our Office Address:
================
EKHON TV
City Park Lane
19, Hatkhola Road, Wari
Dhaka-1203
Bangladesh

Our Social Media Link:
==================
Facebook: https://www.facebook.com/tv.ekhon/
Twitter:  https://twitter.com/ekhon_tv
Linkedin: https://www.linkedin.com/company/ekhon-tv
Instagram:  https://www.instagram.com/ekhon_tv/

For advertisement :
contact: +8801894890358, +8801678034732
email : mkt.sales@ekhon.tv

Fair Use Disclaimer: 
================= 
This channel may use some copyrighted materials without specific authorization of the owner but contents used here falls under the “Fair Use” as described in The Copyright Act 2000 Law No. 28 of the year 2000 of Bangladesh under Chapter 6, Section 36 and Chapter 13 Section 72. According to that law allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use. ""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.""











Latest Bangladeshi news | Top Bangla news | Bangladesh | Ekhon Television | Ekhon TV news | Bangla songbad | News Bangladesh | Breaking News | Ekhon tv news update | bangla news online | Bangladesh News | Bangla TV news | Bangladeshi TV Channel | Live TV | Live News | Live Ekhon TV | Live Streaming | Bangladeshi News | Latest news | Business News | World Business News | Technology | Technology news | Tech | AI | Robot |  Food | Stock Exchange | Latest Business News | Business News Channel | TV News | News Today | 
Sports News | Cricket | Football | Athletics | kabaddi | Shooting | World Cup | Cricket World Cup | Football World Cup | Messi | Ronaldo | Neymar |  Shakib Al hasan | Tamim Iqbal | Liton Das | Taskin Ahemd | Shoriful Islam | Hasan Mahmud | Tanzim Shakib | Najmul Hossain Shanto | Najmul Hasan Papon | Mahamudullah Riyad | Mushfiqur Rahim | Jamal Bhuiya | Topu Barman | Hockey | Asian Games | Olympic Games | Commonwealth Games | Bangladesh Women Football | Bangladesh Women Cricket | Cricket News | Saff games | Saff Football | Afc Cup |
International News | World News | latest bangla news | Viral News | Viral | World News Today | International News Today | International News Update | Bangladesh | India | United States of America | USA | Pakistan | Russia | Ukraine | Saudi Arabia | United Arab Emirates | Dubai | Malaysia | Mayanmar | UK | England | Great Britain | Canada | Europe | Nato | Ukraine | China | Japan | North Korea | South Korea | Niger | South Africa | Africa | Europe | European Union | Brazil | Asian | Asia | North America | South Ameria | Argentina | Srilanka | Nepal | Bhutan | Maldives | Quater | Quait | Lebanon | Seriya | Libya | Philipines | vietnam | Combodia | Iran | Iraq | Australia | New Zeland | France | Italy | Greece | Spain | Germany | Poland | Singapore | Hongkong | Finland | Alaska | Soviet Union | Azerbaijan | Portugal | Norway | Mongolia  | South Asia | East Asia | Middle East | South East Asia | North East Asia | Mexico | Armenia | Turkiya | Israel | Palestine | Oman | Egypt | Nigeria | Sudan | Mali | Morocco | Tunisia | Austria | Denmark | Ireland | Romania | Belasus | Sweden | Afganistan | Thailand | Taiwan |",,1230649,"{'comment_count': '1109', 'like_count': '14688', 'view_count': '1229540'}",EKHON TV,,2023-10-08 05:12:01,,https://www.youtube.com/watch?v=C9oRPKy62Uw,https://i.ytimg.com/vi/C9oRPKy62Uw/default.jpg
youtube,"El Ejército israelí está lanzando este domingo ataques contra objetivos de Hamás en la franja de Gaza, en respuesta a la ofensiva del sábado. Responsables de seguridad de Israel aseguran que “destruirán las capacidades militares y gubernamentales”, del grupo islamista. Según el Ministerio de Salud de la Autoridad Palestina, 313 palestinos, entre ellos 20 niños, han muerto en los bombardeos israelíes en Gaza, donde hay también casi 2.000 heridos. Por la parte israelí, los lanzamientos de miles de misiles y las incursiones de milicianos armados de Hamás dejan un balance de 300 muertos y 1.600 heridos, según el Gobierno israelí. El ejército aún combate con milicianos islamistas en varias localidades del sur de Israel, aunque ha logrado eliminar o expulsar a la mayoría. En paralelo, proyectiles lanzados desde territorio libanés han alcanzado a primera hora de la mañana una posición militar israelí en las Granjas de Shebaa (una zona ocupada por Israel en la confluencia de las fronteras de Líbano y Siria), según informa Reuters, que cita a fuentes de seguridad. Israel ha respondido atacando con artillería posiciones de la milicia en el sur del territorio libanés.

Suscríbete a nuestro canal: youtube.com/@elpais
Visita http://elpais.com
Más vídeos de EL PAÍS: youtube.com/@elpais/videos
Síguenos en Facebook: https://www.facebook.com/elpais
Twitter: https://twitter.com/el_pais
Instagram: https://www.instagram.com/el_pais

#gaza #palestina #hamas #israel #jerusalen #netanyahu #telaviv",,727562,"{'comment_count': '2362', 'like_count': '17494', 'view_count': '725200'}",EL PAÍS,,2023-10-08 13:00:44,,https://www.youtube.com/watch?v=nUGOCHbxc-E,https://i.ytimg.com/vi/nUGOCHbxc-E/default.jpg
youtube,"Israel Palestine War: Gaza Strip पर Hamas के साथ झड़प में इजरायल के Nahal Brigade Commander की मौत

The fire of ongoing conflict between Israel and Palestine has flared up once again. Both sides are attacking each other fiercely. The Israeli army has suffered a major setback in the ongoing bloody conflict with Hamas. The Israeli Defense Force said that Colonel Jonathan Steinberg, commanding officer of the Nahal Infantry Brigade, was killed in a clash with Hamas terrorists in Kerem Shalom on the Gaza Strip border.

इजरायल और फिलिस्तीन के बीच जारी संघर्ष की आग एक बार फिर से भड़क उठी है. दोनों ही पक्ष एक दूसरे पर ताबड़तोड़ हमले कर रहे हैं. हमास के साथ जारी खूनी संघर्ष में इजरायली सेना को बड़ा झटका लगा है. इजरायली डिफेंस फोर्स ने बताया कि नाहल इन्फैंट्री ब्रिगेड के कमांडिंग ऑफिसर कर्नल जोनाथन स्टीनबर्ग गाजा पट्टी सीमा पर केरेम शालोम में हमास आतंकियों के साथ संघर्ष में मारे गए. 

#israel #hamas #Indianstudent #IsraelPalestineConflict #israelhamas #israelhamaswar #israelwar #benjaminnetanyahu #israelnews #hamasnews #israelattack #israelairstrike #jenin #weatbank #jerusalem #jerusalemattack #israelattack #westbankattack #israelwarnews #israelhamaswarnews #israelpalestinewar #hezbollah #lebnanon #israelwestbank #israelwarnews #israelhamaswarnews #israelhamasrocketattack #hindinews #latestnews #viral #trending #breaking #breaking_news #breakingnews #israelwarnewstoday #israelattacktoday #israeltoday #topnews #telaviv #telavivattack #war #joebiden #america #usa #us #washington #ironsword #operationalaqsaflood #alaqsamosque

बिहार और झारखंड के ताज़ा ख़बरों के लिए देखते रहिए News18 Bihar/Jharkhand 
#news18biharjharkhand #latestnews#BiharJharkhandnews

news live | hindi hews | latest news | breaking news| top news |  news18 | aaj ki taaja khabar | 

 For all the latest news from Bihar and Jharkhand, keep watching News18 Bihar Jharkhand LIVE TV on YouTube.



About:
News18 Bihar Jharkhand is one of most watched Hindi Regional News channel.

Here you can watch hindi news, breaking news, politics news, latest news, entertainment news, tech news, auto news, lifestyle news, local news, regional news, district news & more.
भारत का एक मात्र भरोसेमंद और लोकप्रिय न्यूज़ चैनल है। यह चैनल नेटवर्क १८ का हिस्सा है। यह चैनल Bihar & Jharkhand के सभी क्षेत्रीय खबरों के साथ साथ सरकार, राजनीति, पर्यावरण , खेल-कूद से जुड़ी राष्ट्रीय एवं अंतराष्ट्रीय खबरें प्रसारित करता है|

Subscribe to our channel for latest news updates: http://bit.ly/1qCxCUe

Website: https://bit.ly/2DXNi2I

Like Us: https://www.facebook.com/News18Bihar/
               https://www.facebook.com/News18Jharkhand/

Follow Us: https://twitter.com/News18Bihar
                    https://twitter.com/News18Jharkhand",,2807,"{'comment_count': '3', 'like_count': '18', 'view_count': '2804'}",News18 Bihar Jharkhand,,2023-10-08 22:45:00,,https://www.youtube.com/watch?v=_P2-rXW1Qis,https://i.ytimg.com/vi/_P2-rXW1Qis/default.jpg
youtube,"Israel vive el peor ataque en los últimos 50 años de historia. Se trata se la sexta guerra entre este país y Gaza en 15 años. El excanciller Julio Londoño explica lo que está ocurriendo. Semana.com

#SemanaTV #SemanaNoticias #NoticiasdeColombia 
#ÚltimasNoticiasInternacionales 

º Suscríbase a Semana TV en Youtube  https://bit.ly/2Smoy8T  
º Active la campana ""🔔 "" para recibir notificaciones
º Suscríbase a nuestra revista en https://store.semana.com/
º Visite: https://www.semana.com
º Facebook: https://www.facebook.com/RevistaSemana 
º Twitter: https://twitter.com/RevistaSemana",,91584,"{'comment_count': '730', 'like_count': '3220', 'view_count': '90854'}",RevistaSemana,,2023-10-08 23:23:54,,https://www.youtube.com/watch?v=dlu-KFe4U0M,https://i.ytimg.com/vi/dlu-KFe4U0M/default.jpg
youtube,"SEMANA llegó a la embajada de Israel en Colombia tras el ataque de 30 encapuchados a su fachada, con mensajes y símbolos nazi; se reforzó la seguridad en la zona. El embajador de Israel condenó el hecho. Vea los detalles.

#SemanaTV #SemanaNoticias #NoticiasdeColombia 
#ÚltimasNoticiasInternacionales 

º Suscríbase a Semana TV en Youtube  https://bit.ly/2Smoy8T  
º Active la campana ""🔔 "" para recibir notificaciones
º Suscríbase a nuestra revista en https://store.semana.com/
º Visite: https://www.semana.com
º Facebook: https://www.facebook.com/RevistaSemana 
º Twitter: https://twitter.com/RevistaSemana",,104776,"{'comment_count': '2257', 'like_count': '3307', 'view_count': '102519'}",RevistaSemana,,2023-10-08 20:09:05,,https://www.youtube.com/watch?v=SsxbW-ZVu1E,https://i.ytimg.com/vi/SsxbW-ZVu1E/default.jpg
youtube,Day 2 of the war here in Israel. Pray for peace and that all involved would come to know the true Prince of Peace - Jesus the Messiah and Savior of the world that brings all nations together as one.,,113039,"{'comment_count': '1468', 'like_count': '14206', 'view_count': '111571'}",SO BE IT!,,2023-10-08 06:03:35,,https://www.youtube.com/watch?v=1HmQ4FcvNlI,https://i.ytimg.com/vi/1HmQ4FcvNlI/default.jpg
youtube,"In a video geolocated and authenticated by CNN, Hamas appears to have taken an Israeli woman captive in Gaza. CNN’s Christiane Amanpour reports. #CNN #News #shorts #israel",,917780,"{'comment_count': '3620', 'like_count': '11091', 'view_count': '914160'}",CNN,,2023-10-07 23:27:11,,https://www.youtube.com/watch?v=kVI-4uBoAsI,https://i.ytimg.com/vi/kVI-4uBoAsI/default.jpg
youtube,"CNN’s Nic Robertson watches Israel’s ‘Iron Dome’ defense system as it intercepts incoming missiles from Gaza, protecting Israeli citizens overnight.
#cnn #News #israel",,641758,"{'comment_count': '2400', 'like_count': '22963', 'view_count': '639358'}",CNN,,2023-10-08 01:36:39,,https://www.youtube.com/watch?v=5cxBchPy72M,https://i.ytimg.com/vi/5cxBchPy72M/default.jpg
